"ResultID","ProgElemID","ResultTitle_fr","Is_Efficiency","Document"
"NR001-0164-2017","P1001-0070","Les producteurs individuels et les clients du secteur de l’agro-entreprise apportent des changements à leurs activités.",0,"dp17"
"NR001-0165-2016","P1001-0071","Le secteur accroît l’adoption de pratiques et d’outils de gestion d’entreprise et de gestion stratégique des risques",0,"drr16"
"NR001-0165-2017","P1001-0071","Le secteur accroît l’adoption de pratiques et d’outils de gestion d’entreprise et de gestion stratégique des risques",0,"dp17"
"NR001-0183-2016","AGR-CMA00","Le secteur agricole et agroalimentaire canadien s’adapte aux occasions et aux risques du marché.",0,"drr16"
"NR001-0183-2017","AGR-CMA00","Le secteur agricole et agroalimentaire canadien s’adapte aux occasions et aux risques du marché.",0,"dp17"
"NR001-0184-2016","P1001-0086","Le secteur agricole bénéficie d’un soutien pour maintenir la visibilité des secteurs/produits canadiens et pour maintenir sa capacité à trouver et à saisir des occasions de développement des marchés qui contribuent à sa compétitivité commerciale.",0,"drr16"
"NR001-0184-2017","P1001-0086","Le secteur agricole bénéficie d’un soutien pour maintenir la visibilité des secteurs/produits canadiens et pour maintenir sa capacité à trouver et à saisir des occasions de développement des marchés qui contribuent à sa compétitivité commerciale.",0,"dp17"
"NR001-0187-2016","P1001-0089","Des renseignements et technologies quant à l’atténuation des émissions de gaz à effet de serre sont mis à la disposition des agriculteurs",0,"drr16"
"NR001-0187-2017","P1001-0089","Des renseignements et technologies quant à l’atténuation des émissions de gaz à effet de serre sont développés et/ou mis à la disposition des agriculteurs",0,"dp17"
"NR001-0188-2016","P1001-0090","Utilisation des terres et pratiques respectueuses de l’environnement pour la gestion de pâturages biodiversifiés, productifs et à usage multiple.",0,"drr16"
"NR001-0188-2017","P1001-0090","Utilisation des terres et pratiques respectueuses de l’environnement pour la gestion de pâturages biodiversifiés, productifs et à usage multiple.",0,"dp17"
"NR001-0189-2016","P1001-0091","L’infrastructure de stockage des eaux est sûre sur le plan opérationnel et les risques en aval sont maintenus au niveau le plus faible qu’il soit raisonnablement possible d’atteindre.",0,"drr16"
"NR001-0189-2017","P1001-0091","L’infrastructure de stockage des eaux est sûre sur le plan opérationnel et les risques en aval sont maintenus au niveau le plus faible qu’il soit raisonnablement possible d’atteindre.",0,"dp17"
"NR001-0190-2016","P1001-0085","L’industrie a une sensibilisation accrue des outils de gestion des risques agricoles et des stratégies d’atténuation, et elle a accès à des outils de gestion des risques de l’entreprise nouveaux ou de portée accrue",0,"drr16"
"NR001-0190-2017","P1001-0085","L’industrie a une sensibilisation accrue des outils de gestion des risques agricoles et des stratégies d’atténuation, et elle a accès à des outils de gestion des risques de l’entreprise nouveaux ou de portée accrue",0,"dp17"
"NR001-0191-2016","P1001-0060","Mise en œuvre de systèmes et de normes d’assurance par les producteurs et les entreprises agricoles.",0,"drr16"
"NR001-0191-2017","P1001-0060","Mise en œuvre de systèmes et de normes d’assurance par les producteurs et les entreprises agricoles.",0,"dp17"
"NR001-0192-2016","P1001-0027","Soumissions réglementaires envoyées à l’Agence de réglementation de la lutte antiparasitaire de Santé Canada relativement aux nouveaux pesticides à usage limité.",0,"drr16"
"NR001-0192-2017","P1001-0027","Soumissions réglementaires envoyées à l’Agence de réglementation de la lutte antiparasitaire de Santé Canada relativement aux nouveaux pesticides à usage limité.",0,"dp17"
"NR001-0193-2016","P1001-0064","Connaissance et utilisation accrues des produits et des pratiques de lutte antiparasitaire plus sécuritaires.",0,"drr16"
"NR001-0193-2017","P1001-0064","Connaissance et utilisation accrues des produits et des pratiques de lutte antiparasitaire plus sécuritaires.",0,"dp17"
"NR001-0194-2016","AGR-ABG00","Secteur agricole et agroalimentaire qui met à profit la science pour améliorer l’efficacité de l’agriculture, accroître la disponibilité de nouveaux produits et contribuer à l’économie canadienne.",0,"drr16"
"NR001-0194-2017","AGR-ABG00","Secteur agricole et agroalimentaire qui met à profit la science pour améliorer l’efficacité de l’agriculture, accroître la disponibilité de nouveaux produits et contribuer à l’économie canadienne.",0,"dp17"
"NR001-0195-2016","P1001-0066","Le secteur élabore ou approfondit les connaissances et les technologies destinées à l’industrie aux fins de commercialisation ou d’adoption",0,"drr16"
"NR001-0195-2017","P1001-0066","Le secteur élabore ou approfondit les connaissances et les technologies destinées à l’industrie aux fins de commercialisation ou d’adoption",0,"dp17"
"NR001-0196-2016","P1001-0069","Le secteur renforce les capacités pour commercialiser des produits, des technologies, des processus ou des services",0,"drr16"
"NR001-0196-2017","P1001-0069","Le secteur renforce les capacités pour commercialiser des produits, des technologies, des processus ou des services",0,"dp17"
"NR001-0197-2016","P1001-0070","Nombre accru de travailleurs qualifiés sur le marché du travail dans le secteur agricole.",0,"drr16"
"NR001-0197-2017","P1001-0070","Nombre accru de travailleurs qualifiés sur le marché du travail dans le secteur agricole.",0,"dp17"
"NR001-0198-2016","P1001-0071","Le secteur accroît sa capacité de production.",0,"drr16"
"NR001-0198-2017","P1001-0071","Le secteur accroît sa capacité de production.",0,"dp17"
"NR001-0200-2016","P1001-0093","Le secteur élabore des outils et des stratégies lui permettant de s’adapter aux circonstances changeantes et/ou de réagir aux enjeux urgents et/ou critiques.",0,"drr16"
"NR001-0200-2017","P1001-0093","Le secteur élabore des outils et des stratégies lui permettant de s’adapter aux circonstances changeantes enjeux et/ou aux possibilités.",0,"dp17"
"NR001-0201-2016","P1001-0093","Le secteur met en œuvre des outils et des stratégies lui permettant de s’adapter aux circonstances changeantes et/ou de réagir aux enjeux urgents et/ou critiques",0,"drr16"
"NR001-0201-2017","P1001-0093","Le secteur met en œuvre des outils et des stratégies lui permettant de s’adapter aux circonstances changeantes et/ou aux problèmes qui se présentent et/ou aux possibilités",0,"dp17"
"NR001-0202-2016","P1001-0013","La commercialisation des produits agricoles visés par des plans coopératifs est facilitée par la garantie d’un prix minimal moyen pour les produits vendus par les agences de commercialisation",0,"drr16"
"NR001-0202-2017","P1001-0013","La commercialisation des produits agricoles visés par des plans coopératifs est facilitée par la garantie d’un prix minimal moyen pour les produits vendus par les agences de commercialisation",0,"dp17"
"NR001-0203-2016","AGR-AAH00","Les fluctuations des prix à la consommation du poulet, des oeufs et de la dinde sont comparables à celles des aliments en général.",0,"drr16"
"NR001-0203-2017","AGR-AAH00","Le CPAC effectue le traitement des plaintes reçues de personnes directement touchées par les opérations d’un organisme, conformément à l’alinéa 7(1)f) de la LOPA : [le conseil] procède aux enquêtes et prend les mesures qu’il estime appropriées relativement aux plaintes qu’il reçoit — en ce qui a trait à l’activité d’un office — des personnes directement touchées par celle-ci.",0,"dp17"
"NR001-0204-2016","P1001-0045","Le Port poursuit ses activités.",0,"drr16"
"NR001-0212-2017","AGR-AAH00","Le CPAC tient des audiences publiques : si l’on doit enquêter sur le bien-fondé de l’établissement d’un organisme; si le conseil examine un projet de marketing ou un projet de recherche et de promotion; si le gouverneur en conseil ou le ministre ordonne au conseil de tenir des audiences publiques. Conformément au paragraphe 8 de la LOPA.",0,"dp17"
"NR001-9972-2017","P1001-0024","Efficience",1,"dp17"
"NR001-9973-2017","P1001-0010","Efficience",1,"dp17"
"NR001-9974-2017","AGR-AAB00","Efficience",1,"dp17"
"NR001-9975-2017","P1001-0093","Efficience",1,"dp17"
"NR001-9976-2017","P1001-0091","Efficience",1,"dp17"
"NR001-9977-2017","P1001-0090","Efficience",1,"dp17"
"NR001-9978-2017","P1001-0071","Efficience",1,"dp17"
"NR001-9979-2017","P1001-0070","Efficience",1,"dp17"
"NR001-9980-2017","P1001-0043","Efficience",1,"dp17"
"NR001-9981-2017","P1001-0089","Efficience",1,"dp17"
"NR001-9982-2017","P1001-0059","Efficience",1,"dp17"
"NR001-9983-2017","P1001-0067","Efficience",1,"dp17"
"NR001-9984-2017","P1001-0069","Efficience",1,"dp17"
"NR001-9985-2017","P1001-0066","Efficience",1,"dp17"
"NR001-9986-2017","P1001-0068","Efficience",1,"dp17"
"NR001-9987-2017","P1001-0029","Efficience",1,"dp17"
"NR001-9988-2017","P1001-0064","Efficience",1,"dp17"
"NR001-9989-2017","P1001-0027","Efficience",1,"dp17"
"NR001-9990-2017","P1001-0063","Efficience",1,"dp17"
"NR001-9991-2017","P1001-0060","Efficience",1,"dp17"
"NR001-9992-2017","P1001-0086","Efficience",1,"dp17"
"NR001-9993-2017","P1001-0022","Efficience",1,"dp17"
"NR001-9994-2017","P1001-0012","Efficience",1,"dp17"
"NR001-9995-2017","P1001-0013","Efficience",1,"dp17"
"NR001-9996-2017","P1001-0085","Efficience",1,"dp17"
"NR001-9997-2017","P1001-0011","Efficience",1,"dp17"
"NR001-9998-2017","P1001-0009","Efficience",1,"dp17"
"NR001-9999-2017","P1001-0008","Efficience",1,"dp17"
"NR002-0061-2017","OAG-AHF00","Être indépendant, objectif et impartial",0,"dp17"
"NR002-0062-2017","OAG-AHF00","Reconnaître ce qui va et ce qui peut être amélioré, et formuler des recommandations claires, pertinentes et justes qui offrent une valeur ajoutée",0,"dp17"
"NR002-0063-2017","OAG-AHF00","Contribuer à l’élaboration et à l’adoption de normes professionnelles et de pratiques exemplaires",0,"dp17"
"NR002-0064-2017","OAG-AHF00","Nouer et entretenir des liens avec les parlementaires et les principales parties prenantes",0,"dp17"
"NR002-0065-2017","OAG-AHF00","Être une organisation bien gérée sur le plan financier et responsable de l’utilisation des ressources qui lui sont confiées",0,"dp17"
"NR002-0066-2017","OAG-AHF00","Choisir et réaliser des produits d’audit qui auront vraisemblablement une portée et une valeur importantes",0,"dp17"
"NR002-0067-2017","OAG-AHF00","Réaliser des produits d’audit conformes aux normes professionnelles et aux politiques du Bureau, dans le souci de l’économie",0,"dp17"
"NR002-0068-2017","OAG-AHF00","Entretenir une culture favorisant l’habilitation",0,"dp17"
"NR002-0069-2017","OAG-AHF00","Former et conserver une main-d’oeuvre qualifiée, engagée et bilingue",0,"dp17"
"NR002-0070-2017","OAG-AHF00","Voir à la prestation de services de soutien efficaces et efficients",0,"dp17"
"NR002-0071-2017","OAG-AHF00","Voir à ce que la gestion et la gouvernance du Bureau soient efficaces, efficientes et responsables",0,"dp17"
"NR004-0166-2016","PSC-AEJ00","La Commission de la fonction publique aura établi des attentes claires quant à la nécessité pour les organisations de se doter de mécanismes complets permettant de gérer les pouvoirs de dotation qui leur sont délégués et la responsabilisation à l’égard des résultats.",0,"drr16"
"NR004-0166-2017","PSC-AEJ00","La Commission de la fonction publique aura établi des attentes claires quant à la nécessité pour les organisations de se doter de mécanismes complets permettant de gérer les pouvoirs de dotation qui leur sont délégués et la responsabilisation à l’égard des résultats.",0,"dp17"
"NR004-0167-2016","PSC-AEJ00","La Commission de la fonction publique aura fourni aux organisations des lignes directrices et des orientations claires en matière de nomination, d’impartialité politique, de délégation et de responsabilisation afin d’assurer l’application des valeurs et des exigences prévues par la Loi sur l’emploi dans la fonction publique.",0,"drr16"
"NR004-0167-2017","PSC-AEJ00","La Commission de la fonction publique aura fourni aux organisations des lignes directrices et des orientations claires en matière de nomination, d’impartialité politique, de délégation et de responsabilisation afin d’assurer l’application des valeurs et des exigences prévues par la Loi sur l’emploi dans la fonction publique.",0,"dp17"
"NR004-0168-2016","PSC-AEJ00","L’impartialité politique de la fonction publique aura été protégée",0,"drr16"
"NR004-0168-2017","PSC-AEJ00","L’impartialité politique de la fonction publique aura été protégée",0,"dp17"
"NR004-0169-2016","P1004-0010","La Commission de la fonction publique aura respecté ses obligations et assumé ses responsabilités prévues par les autres lois (p. ex. la Loi sur l’équité en matière d’emploi et la Loi sur les langues officielles)",0,"drr16"
