dept_code,type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_1_auth,pa_last_year_1_exp
CH,c,Contributions to support the Youth Take Charge Program,Contributions à l'appui du programme Les jeunes s'engagent,3790101.0,3787110.0,3139408.0,3139408.0,2923895.0,2846438.0,2636737.0,2627018.0,1740066.0,1740066.0
CH,c,Contributions to the Canada Arts Presentation Fund,Contributions pour le Fonds du Canada pour la présentation des arts,19277179.0,19251329.0,19431633.0,19429383.0,26539382.0,26539381.0,16224750.0,16224750.0,22075338.0,22075338.0
CH,c,Contributions to the Canada Arts Training Fund,Contributions pour le Fonds du Canada pour la formation dans le secteur des arts,22779440.0,22779000.0,25355290.0,25352350.0,25279440.0,25277000.0,26640000.0,26640000.0,27450000.0,27450000.0
CH,c,Contributions to the Canada Book Fund,Contributions au Fonds du livre du Canada,9808774.0,7899561.0,15588886.0,14170252.0,22783516.0,21758101.0,20460078.0,20432722.0,10655531.0,10654921.0
CH,c,Contributions to the Canada Cultural Investment Fund,Contributions pour le Fonds du Canada pour l'investissement en culture,3462318.0,3461899.0,4616997.0,4616622.0,5106163.0,5106163.0,3008089.0,3008089.0,2851127.0,2851127.0
CH,c,Contributions to the Canada Cultural Spaces Fund,Contributions pour le Fonds du Canada pour les espaces culturels,51734434.0,45490751.0,74618925.0,68221136.0,70020659.0,70014374.0,67653304.0,67637054.0,69500737.0,69469624.84
CH,c,Contributions to the Canada Music Fund,Contributions au Fonds de la musique du Canada,36649231.0,36649231.0,101399231.0,101399231.0,57899231.0,57899231.0,42170042.0,42170042.0,41489231.0,41489231.0
CH,c,Contributions to the Canada Periodical Fund,Contributions pour le Fonds du Canada pour les périodiques,3769692.0,3769692.0,4270493.0,4270493.0,3688754.0,3460161.0,2744466.0,2700195.0,2332826.0,2242529.0
CH,c,Contributions under the Museums Assistance Program,Contributions en vertu du Programme d'aide aux musées,12363561.0,12363561.0,25534259.0,25531115.0,25051052.0,24965259.0,26357802.0,26281831.0,19546742.0,19465242.0
CH,c,Contributions to support the Creative Export Canada Program,Contributions à l'appui du Programme Exportation Créative Canada,7500000.0,7500000.0,8500000.0,8500000.0,12831261.0,12810411.0,10503000.0,10480358.0,9930000.0,9928200.0
CH,c,Contributions to the International Holocaust Remembrance Alliance,Contributions à l'Alliance internationale pour la mémoire de l'Holocauste,46700.0,46484.0,47000.0,43210.0,0.0,0.0,176826.0,176820.0,89385.0,89385.0
CH,c,Contributions for the Digital Citizen Contribution Program,Contributions pour le Programme de contributions à la citoyenneté numérique,2467460.0,2438683.0,2072323.0,2072323.0,8582263.0,5155262.0,5235810.0,5235676.0,10515347.0,10301067.0
CH,c,"Contributions for the Community Support, Multiculturalism, and Anti-Racism Initiatives Program","Contributions pour le Programme de soutien aux communautés, au multiculturalisme, et à la lutte contre le racisme",6841846.0,6816455.0,5982454.0,1325140.0,19048963.0,11960935.0,23548826.0,23497716.5,16787088.0,16774648.48
CH,c,Contributions to support the Local Journalism Initiative,Contributions à l'appui de l'Initiative de journalisme local,10000000.0,10000000.0,15000000.0,15000000.0,15000000.0,15000000.0,19600944.0,19600944.0,19476491.0,19022062.0
CH,c,Contributions for the Anti-Racism Action Program,Contributions pour le Programme d'action et de lutte contre le racisme,10223968.0,5093268.0,19152215.0,17028348.0,10937490.0,10837043.0,989151.0,989150.82,0.0,0.0
CH,c,"(S) Payments to establish a COVID-19 Emergency Support Fund for Cultural, Heritage and Sport Organizations pursuant to the Public Health Events of National Concern Payments Act","(S) Paiements pour la création du Fonds d'urgence pour soutenir les organismes chargés de la culture, du patrimoine et du sport dans le contexte de la COVID-19 en vertu de la Loi sur les paiements relatifs aux événements en santé publique d'intérêt national",290666433.0,290666433.0,,,,,0.0,0.0,0.0,0.0
CH,c,(S) Payments to support students and youth impacted by COVID-19 pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements visant à soutenir les étudiants et les jeunes touchés par la COVID-19 en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,15000000.0,15000000.0,,,,,0.0,0.0,0.0,0.0
CH,c,Contributions to support Internal Services,Contributions à l'appui des services internes,,,1787997.0,0.0,,,,,,
CH,c,Contribution for the Indigenous Screen Office Program,Contribution pour le Programme du Bureau de l'écran autochtone,,,13000000.0,13000000.0,13000000.0,13000000.0,13375000.0,13375000.0,13000000.0,13000000.0
CH,c,Contributions to support the Canada Performing Arts  Worker Resilience Fund,Contributions à l'appui du Fonds pour la résilience des travailleurs du secteur des spectacles sur scène du Canada,,,,,62069398.0,62069398.0,0.0,0.0,0.0,0.0
CH,c,Contributions to the Multiculturalism and Anti-Racism Program,Contributions au programme de Multiculturalisme et de lutte contre le racisme,,,,,,,0.0,0.0,10862603.0,10862329.0
CH,c,Contributions in support of the Glenn Gould Foundation,Contributions pour appuyer l`initiative Glenn Gould Foundation,,,,,,,,,400000.0,400000.0
CH,g,"(S) Payments under the Lieutenant Governors Superannuation Act (R.S.C., 1985, c. L-8)","(S) Paiements en vertu de la Loi sur la pension de retraite des lieutenants-gouverneurs (L.R.C. (1985), ch. L-8)",1021472.0,1021472.0,1010318.0,1010318.0,976697.0,976697.0,960967.0,960966.88,1044054.97,1044054.97
CH,g,(S) Supplementary Retirement Benefits—Former Lieutenant Governors (Supplementary Retirement Benefits Act),(S) Prestations de retraite supplémentaires – lieutenants-gouverneurs précédents (Loi sur les prestations de retraite supplémentaires),223746.0,223746.0,219874.0,219874.0,231096.0,231096.0,264038.0,264037.95,307049.94,307049.94
CH,g,Grant to TV5 Monde,Subvention à TV5 Monde,7761296.0,7761295.0,7043226.0,7043225.0,7296436.0,7296435.0,7423825.0,7423824.7,7945511.0,7945510.71
CH,g,Grants in support of the Exchanges Canada program,Subventions à l'appui du programme Échanges Canada,30000.0,30000.0,67510.0,67510.0,55000.0,55000.0,29970.0,29970.0,0.0,0.0
CH,g,Grants in support of the Building Communities through Art and Heritage Program,Subventions pour financer le programme Développement des communautés par le biais des arts et du patrimoine,13332590.0,13086190.0,28124435.0,28100590.0,25355096.0,25127348.0,20706209.0,20633809.0,19692576.0,19692576.0
CH,g,Grants in support of the Canada History Fund,Subventions à l'appui du Fonds pour l'histoire du Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,g,Grants in support of the Celebration and Commemoration Program,Subventions à l'appui du Programme des célébrations et commémorations,11399558.0,11399555.0,5654499.0,5592946.0,19460024.0,19371907.0,13925818.0,13846142.0,9263125.0,9253543.95
CH,g,Grants in support of the Development of Official-Language Communities Program,Subventions à l'appui du programme Développement des communautés de langue officielle,17732426.0,17732426.0,25637012.0,18074687.0,23581302.0,20505117.0,23058841.0,23058841.0,22008602.0,22008602.0
CH,g,Grants in support of the Enhancement of Official Languages Program,Subventions à l'appui du programme Mise en valeur des langues officielles,1581214.0,1581214.0,1469842.0,1449535.0,3194842.0,1805257.0,1528416.0,1525916.0,1362211.0,1357211.0
CH,g,Grants to support the Youth Take Charge Program,Subventions à l'appui du programme Les jeunes s'engagent,61575.0,61575.0,34000.0,34000.0,45000.0,45000.0,50000.0,50000.0,39600.0,39600.0
CH,g,Grants to the Athlete Assistance Program,Subventions au Programme d'aide aux athlètes,31086969.0,31086969.0,32520615.0,31938847.0,31738883.0,31738882.0,32600000.0,31741011.8,39599969.0,39494423.22
CH,g,Grants to the Canada Arts Presentation Fund,Subventions pour le Fonds du Canada pour la présentation des arts,19709425.0,19691925.0,58252335.0,58202334.0,42884518.0,42849018.0,22761210.0,22761210.0,25638682.0,25631382.0
CH,g,Grants to the Canada Book Fund,Subventions au Fonds du livre du Canada,33607202.0,33607202.0,35536982.0,34210212.0,39802655.0,39448988.0,34478973.0,34478972.76,29315414.0,29315414.0
CH,g,Grants to the Canada Cultural Investment Fund,Subventions pour le Fonds du Canada pour l'investissement en culture,20000000.0,20000000.0,20000000.0,20000000.0,20100000.0,20100000.0,20000000.0,20000000.0,16921078.0,16921078.0
CH,g,Grants to the Canada Cultural Spaces Fund,Subventions pour le Fonds du Canada pour les espaces culturels,4296807.0,4292694.0,13943338.0,13323422.0,4390614.0,4390611.0,4692142.0,4692142.0,4812027.0,4812026.97
CH,g,Grants to the Canada Periodical Fund,Subventions pour le Fonds du Canada pour les périodiques,71288438.0,71288438.0,104135366.0,104126890.0,83826718.0,83719283.0,83436993.0,83268219.86,83843626.0,83798872.16
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Alberta,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Alberta,75940.0,75940.0,75940.0,75940.0,75940.0,75940.0,75940.0,75940.0,75940.0,75940.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: British Columbia,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Colombie-Britannique,97814.0,97814.0,97814.0,97814.0,97814.0,97814.0,97814.0,97814.0,97814.0,97814.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Manitoba,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Manitoba,73762.0,73762.0,73762.0,73762.0,73762.0,73762.0,73762.0,73762.0,73762.0,73762.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: New Brunswick,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Nouveau-Brunswick,62947.0,62947.0,62947.0,62947.0,62947.0,62947.0,62947.0,62947.0,62947.0,62947.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Newfoundland and Labrador,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Terre-Neuve-et-Labrador,77590.0,77590.0,77590.0,77590.0,77590.0,77590.0,77590.0,77590.0,77590.0,77590.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Nova Scotia,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Nouvelle-Écosse,64199.0,64199.0,64199.0,64199.0,64199.0,64199.0,64199.0,64199.0,64199.0,64199.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Ontario,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Ontario,105627.0,105627.0,105627.0,105627.0,105627.0,105627.0,105627.0,105627.0,105627.0,105627.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Prince Edward Island,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Île-du-Prince-Édouard,57071.0,57071.0,57071.0,57071.0,57071.0,57071.0,57071.0,57071.0,57071.0,57071.0
CH,g,Grants to the Lieutenant-Governors of the provinces of Canada toward defraying the costs incurred in the exercise of their duties: Quebec,Subventions aux lieutenants-gouverneurs de chaque province du Canada à titre d'indemnités pour les frais engagés dans l'exercice de leurs fonctions : Québec,147372.0,147372.0,147372.0,147372.0,147372.0,147372.0,147372.0,147372.0,147372.0,147372.0
