year,service,cra_business_ids_collected,SIN_collected,phone_inquiry_count,phone_application_count,phone_inquiry_and_application_count,online_inquiry_count,online_application_count,live_application_count,mail_application_count,email_application_count,fax_application_count,other_application_count,comment_en,comment_fr
2018,1797,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Home and Community Care is a mandatory programs within FNIHB as it has a direct impact on health and safety, is tied to legislated provincial or territorial  standards, requiring  specific professional certifications.  Service Delivery Channels will vary in relation to community needs and capacity.","Les soins à domicile et en milieu communautaire constituent des programmes obligatoires au sein de la DGSPNI, puisqu’ils ont une incidence directe sur la santé et la sécurité. Ils sont liés aux normes provinciales ou territoriales prescrites par la loi et exigent des certifications professionnelles spécifiques. Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté."
2019,1797,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1798,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1798,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This is not an application-based service, therefore application volumes are not applicable. This is not a service offered online or by telephone, therefore volumes over these channels are also not applicable.","Il ne s’agit pas d’un service basé sur les demandes, donc les volumes de demandes ne sont pas applicables. Il ne s’agit pas d’un service offert en ligne ou par téléphone, donc les volumes pour ces modes ne sont pas applicables"
2018,1799,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1800,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1800,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity. Delivery Channels will vary in relation to community needs and capacity,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté. Les modes de prestation varieront en fonction des besoins et de la capacité de la communauté
2018,1801,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1801,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Service Delivery Channels will vary in relation to community needs and capacity. This is not an application based service, therefore application data is not available. This service is not offered through the following channels and therefore data on these channels is N/A: telephone, website","Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté. Il ne s’agit pas d’un service basé sur les demandes, par conséquent les données relatives aux demandes ne sont pas disponibles. Ce service n’est pas offert par les modes suivants et les données relatives à ces modes ne sont donc pas disponibles : téléphone, site Web"
2018,1802,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Environmental Public Health services are  mandatory within FNIHB as it has a direct impact on health and safety, is tied to legislated provincial or territorial  standards, requiring  specific professional certifications.  Service Delivery Channels will vary in relation to community needs and capacity.","Les soins cliniques et aux clients constituent un programme obligatoire au sein de la DGSPNI, puisqu’ils ont une incidence directe sur la santé et la sécurité. Ils sont liés aux normes provinciales ou territoriales prescrites par la loi et exigent des certifications professionnelles spécifiques. Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté."
2019,1802,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Service Delivery Channels will vary in relation to community needs and capacity. This is not an application-based service, therefore application volumes are not applicable. Most (if not all) of our regions have a common out-side of office hours line, that will access an on-call Environmental Public Health Officer (EPHO). EPHOs meet with communities at least once a year to do work planning for the upcoming year, to ensure services meet the needs of the community","Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté. Il ne s’agit pas d’un service basé sur les demandes, donc les volumes de demandes ne sont pas applicables. La plupart des régions (sinon toutes) ont une ligne commune en dehors des heures de bureau, qui permet de joindre l’agent de la santé environnementale et publique (ASEP) de garde. Les ASEP se réunissent avec les communautés au moins une fois par an pour planifier le travail pour l’année à venir et ainsi s’assurer que les services répondent aux besoins de la communauté"
2018,1803,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Environmental Public Health services are  mandatory within FNIHB as it has a direct impact on health and safety, is tied to legislated provincial or territorial  standards, requiring  specific professional certifications.  Service Delivery Channels will vary in relation to community needs and capacity.","Les soins cliniques et aux clients constituent un programme obligatoire au sein de la DGSPNI, puisqu’ils ont une incidence directe sur la santé et la sécurité. Ils sont liés aux normes provinciales ou territoriales prescrites par la loi et exigent des certifications professionnelles spécifiques. Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté."
2018,1807,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1807,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1811,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1811,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1812,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1813,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1813,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018,1814,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNHA now provides all health services that used to be provided by FNIHB BC Region. Service Delivery Channels will vary in relation to community needs and capacity.,L’ASPN offre maintenant des services de santé auparavant fournis par la DGSPNI de la région de la Colombie-Britannique. Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2019,1814,,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This is not an application-based service, therefore application volumes are not applicable. Interactions with clients take place on an ongoing basis over multiple service delivery channels, and cannot be quantified as discrete telephone inquiries or website visits, therefore these fields are also not applicable","Il ne s’agit pas d’un service basé sur les demandes, donc les volumes de demandes ne sont pas applicables. Les interactions avec les clients se font en continu au moyen de multiples modes de prestation de services et ne peuvent être quantifiées comme le sont les demandes téléphoniques ou les visites sur un site Web. Par conséquent, ces champs ne sont pas applicables"
2018,1827,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"- Numerous calls between INFC and funding recipients.
- No new applications in Fiscal Year 2018-2019","- De nombreux appels entre l'INFC et les bénéficiaires de financement.
- Aucune nouvelle demande pour l'année fiscale 2018-2019."
2018,1828,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"- Numerous calls between INFC and funding recipients.
- No new applications in Fiscal Year 2018-2019.","- De nombreux appels entre l'INFC et les bénéficiaires de financement.
- Aucune nouvelle demande pour l'année fiscale 2018-2019."
2018,1829,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"- Numerous calls between INFC and funding recipients.
- No new applications in Fiscal Year 2018-2019.","- De nombreux appels entre l'INFC et les bénéficiaires de financement.
- Aucune nouvelle demande pour l'année fiscale 2018-2019."
2018,1830,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Information provided in annual report to parliament.,Informations fournies dans le rapport annuel au Parlement.
2018,1832,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Information provided in annual report to parliament.,Informations fournies dans le rapport annuel au Parlement.
2018,1833,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Information provided in annual report to parliament.,Informations fournies dans le rapport annuel au Parlement.
2019,1840,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available / not applicable,Données non disponibles / non applicables
2018,1848,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC responded to 6 977 client requests and issued 7 300 ISBNs in 2018-19.,BAC a répondu à 6 977 demandes des clients et émis 7 300 ISBNs en 2018-19.
2018,1849,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1850,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC responded to 71 client requests and issued 1 675 ISMNs in 2018-19.,BAC a répondu à 71 demandes des clients et émis 1 675 ISMNs en 2018-19.
2018,1851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC issued 1 438 new ISSN records in 2018-19.,"BAC a émis 1 438 nouvelles notices ISSN en 2018-19.
."
2018,1854,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC received 15 433 ATIP requests (formal and informal) in 2018-19.,BAC a reçu 15 433 demandes (formelles et informelles) d'AIPRP en 2018-19.
2018,1855,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Information is not yet provide,L'information n'est pas encore fournie
2019,1855,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Data not available. The public can also download the Travel Smart app onto a mobile device, tablet or computer, order publications, subscribe to online daily travel updates, and link to the Registration of Canadians Abroad.","Données non disponibles. Le public peut également télécharger l'application Travel Smart sur un appareil mobile, une tablette ou un ordinateur, commander des publications, s'abonner aux mises à jour quotidiennes en ligne sur les voyages et accéder à l'inscription des Canadiens à l'étranger."
