id,subject_class,subject_id,fyear1,fyear2,topic_keys,footnote_en,footnote_fr
70,dept,ISC,2011-12,2015-16,SOBJ10,The decreases related to the Knowledge Infrastructure Program (KIP) transfer payment reflect disbursement of funds over the lifespan of the program. KIP has now officially concluded.  ,"
Les diminutions relatives au paiement de transfert Programme d’infrastructure du savoir (PIS) reflètent le versement des fonds tout au long du programme. Le PIS a maintenant pris fin officiellement.  
"
71,dept,ISC,2011-12,2015-16,SOBJ10,"The increase in expenditures under the Canada Foundation for Innovation transfer payment is attributed to additional funding of $500 million over five years, starting in 2014–15, that was provided through Budget 2012.","
L’augmentation des dépenses dans le cadre du paiement de transfert pour la Fondation canadienne pour l’innovation est attribuable à un financement supplémentaire de 500 millions de dollars sur cinq ans, à compter de 2014-2015, accordé dans le budget de 2012.
"
72,dept,ISC,2011-12,2015-16,SOBJ10,The increase is in expenditures for the Connecting Canadians transfer payment is attributed to new funding  provided through Budget 2014. Funding will continue to 2018-19. ,"La hausse des dépenses pour le paiement de transfert Un Canada branché est attribuable à un nouveau financement provenant du budget de 2014. Le financement continuera d’être versé jusqu’en 2018-2019. 

"
73,dept,ISC,2011-12,2015-16,"SOBJ10,SOBJ","The reduction seen in Transfer Payments between 2011-12 and 2013-14 is related to the end of funding that had been provided through Budget 2009. Expenditures related to transfer payment programs began to increase in 2014-15 and rose again in 2015–16, reflecting new funding for the Connecting Canadians Program, the Technology Demonstration Program, the Automotive Innovation Fund, and the Automotive Supplier Innovation Program. ","La diminution observée dans les paiements de transfer entre 2011-2012 et 2013-2014 s’explique par la fin du financement qui était accordé dans le budget de 2009. Les dépenses liées aux programmes de paiements de transfert ont commencé à augmenter en 2014-2015 et ont augmenté de nouveau en 2015-2016, reflétant le nouveau financement pour le programme Un Canada branché, le Programme de démonstration de technologies, le Fonds d’innovation pour le secteur de l’automobile et le Programme d’innovation pour les fournisseurs du secteur de l’automobile. "
74,program,SC-AQL00,2011-12,2015-16,"SOBJ, AUTH,EXP","Expenditures vary from year to year due to the cylical nature of the Censuses program. This is particularly pronounced in relation to spending related to Personnel, Transportation and Communications and Professional and Special Services.","Les dépenses varient d'une année à l'autre découlant de la nature cyclique du programme des recensements. Ceci est particulièrement prononcé dans les dépenses liées au personnel, transports et communications et services professionnels et spéciaux."
75,program,SC-AQL00,2011-12,2019-20,"SOBJ, AUTH,PLANNED_EXP",Planned spending varies from year to year due to the cylical nature of the Censuses program. The actual expenditures follow the same pattern. ,Les dépenses planifiées varient d'une année à l'autre découlant de la nature cyclique du programme des recensements. Les dépenses réelles suivent le même modèle. 
76,program,AGR-ISC00,2011-12,2019-20,"PLANNED_EXP, EXP",Agriculture and Agri-Food Canada’s Internal Services spending decreased between 2011-12 and 2015-16 due to realignment among programs and amounts transferred to other government departments to consolidate and transform information technology infrastructure and pay functions across the government. The decrease in planned spending by 2018-19 and 2019-20 is a result of the expiration of the five-year Growing Forward 2 policy framework funding authorities at the end of 2017–18. A successor policy framework is being finalized.,Les dépenses des services internes d’Agriculture et Agroalimentaire Canada ont diminué de 2011-2012 à 2015-2016 en raison de la redistribution des ressources entre les programmes et des montants transférés aux autres ministères du gouvernement afin de regrouper et de transformer l’infrastructure de la technologie de l’information et les fonctions relatives à la paye à l’échelle du gouvernement. La baisse prévue des dépenses en 2018-2019 et 2019-2020 découle de l’arrivée à expiration des autorisations de financement du cadre stratégique quinquennal Cultivons l’avenir 2 à la fin de 2017 2018. Un nouveau cadre stratégique est en cours de finalisation.
77,dept,CNEDA,2017-18,2017-18,PLANNED_EXP,"Sunsetting of both the Strategic Investments in Northern Economic Development Program ($19.8 million) and the Canada 150 Community Infrastructure Program ($6.4 million) in 2017-18 make up the majority of the overall reduction from 2018-19 onward. Decisions regarding the extension, reduction or enhancement of programs and funding will be reflected in future budget exercises and Estimate documents.","La majeure partie de la diminution globale des ressources financières en 2017-18 est attribuable à l’arrivée à terme du programme d’Investissements stratégiques dans le développement économique du Nord (19,8 millions de dollars) et du Programme d’infrastructure communautaire de Canada 150 (6,4 millions de dollars). Des décisions concernant l’extension, la réduction ou l’amélioration des programmes et du financement seront reflétées dans les futurs exercices budgétaires et le budget principal des dépenses."
78,program,CNEDA-CLA00,2017-18,2017-18,PLANNED_EXP,"Sunsetting of both the Strategic Investments in Northern Economic Development Program ($19.8 million) and the Canada 150 Community Infrastructure Program ($6.4 million) in 2017-18 make up the majority of the overall reduction from 2018-19 onward. Decisions regarding the extension, reduction or enhancement of programs and funding will be reflected in future budget exercises and Estimate documents.","La majeure partie de la diminution globale des ressources financières en 2017-18 est attribuable à l’arrivée à terme du programme d’Investissements stratégiques dans le développement économique du Nord (19,8 millions de dollars) et du Programme d’infrastructure communautaire de Canada 150 (6,4 millions de dollars). Des décisions concernant l’extension, la réduction ou l’amélioration des programmes et du financement seront reflétées dans les futurs exercices budgétaires et le budget principal des dépenses."
79,dept,CNEDA,2011-12,2015-16,PEOPLE,"Prior to March 2014,  information regarding the number of employees is aggregated with that of Indigenous Affairs and Northern Development Canada. ","Avant mars 2014, l'information concernant le nombre d'employés est agrégée avec celle des Affaires autochtones et du Nord Canada"
