"id","subject_id","name_en","name_fr","is_efficiency","doc"
"5144-2018","CTAIB-BWA03","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5145-2018","CTAIB-BWA04","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5146-2018","CTAIB-BWA01","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5147-2018","CTAIB-BWA02","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5148-2018","CTAIB-BWA03","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5149-2018","CTAIB-BWA04","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5150-2018","CTAIB-BWA01","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5151-2018","CTAIB-BWA02","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5152-2018","CTAIB-BWA03","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5153-2018","CTAIB-BWA04","Regulators and the transportation industry respond to identified safety deficiencies","Les organismes de réglementation et l'industrie du  transport répondent aux lacunes cernées en matière de sécurité",0,"dp18"
"5154-2018","CTAIB-BWA01","Aviation occurrence investigations are efficient","Les enquêtes d'événements aéronautiques sont efficaces",0,"dp18"
"5155-2018","CTAIB-BWA02","Marine occurrence investigations are efficient","Les enquêtes d'événements maritimes sont efficaces",0,"dp18"
"5156-2018","CTAIB-BWA03","Rail occurrence investigations are efficient","Les enquêtes d'événements ferroviaires sont efficaces",0,"dp18"
"5157-2018","CTAIB-BWA04","Pipeline occurrence investigations are efficient","Les enquêtes d'événements de pipeline sont efficaces",0,"dp18"
"5158-2018","CTAIB-BWA01","Aviation occurrence investigations are efficient","Les enquêtes d'événements aéronautiques sont efficaces",0,"dp18"
"5159-2018","CTAIB-BWA02","Marine occurrence investigations are efficient","Les enquêtes d'événements maritimes sont efficaces",0,"dp18"
"5160-2018","CTAIB-BWA03","Rail occurrence investigations are efficient","Les enquêtes d'événements ferroviaires sont efficaces",0,"dp18"
"5161-2018","CTAIB-BWA04","Pipeline occurrence investigations are efficient","Les enquêtes d'événements de pipeline sont efficaces",0,"dp18"
"5162-2018","CTA-BTT02","Timely and effective facilitation, mediation, adjudication, arbitration – for air, rail, marine and accessibility disputes","Prestation efficace et en temps opportun des services de facilitation, de médiation, de règlement formel des différends, et d'arbitrage – pour les différends relatifs aux transports aérien, ferroviaire, maritime et accessible",0,"dp18"
"5163-2018","CTA-BTT03","Service providers (air, rail and marine) comply with legislative requirements","Les fournisseurs de services (aériens, ferroviaires et maritimes) se conforment aux exigences législatives",0,"dp18"
"5164-2018","CTA-BTT01","Timely, expert, evidence-based analysis and advice supporting decision-making by the Chair and Members and the work of other branches","Des analyses et des conseils d’experts reposant sur des données probantes et fournis en temps opportun pour appuyer la prise de décisions par le président et les membres ainsi que le travail d’autres directions générales",0,"dp18"
"5165-2018","CGC-BGB01","Canadian grain sector has a relevant and validated grain grading system to facilitate grain transactions.","L'industrie canadienne des grains dispose d'un système pertinent et validé de classement des grains qui vise à faciliter le commerce de ceux-ci.",0,"dp18"
"5166-2018","CGC-BGB02","Varieties of Canadian grains meet end-use needs for quality","Les variétés de grains canadiens répondent aux exigences à l'utilisation finale en matière de qualité.",0,"dp18"
"5167-2018","CGC-BGB03","Grain farmers have licensed facilities to deliver and sell grain","Les producteurs de grains exploitent des installations agréées pour livrer et vendre des grains.",0,"dp18"
"5168-2018","ORL-BVA01","Lobbyists register and report their lobbying activities in accordance with the Lobbying Act","Les lobbyistes s’enregistrent et déclarent leurs activités de lobbying conformément à la Loi sur le lobbying",0,"dp18"
"5169-2018","ORL-BVA01","Canadians access information about lobbying activities through the Registry of Lobbyists","Les Canadiens accèdent à l’information au sujet des activités de lobbying au moyen du Registre des lobbyistes",0,"dp18"
"5170-2018","ORL-BVA02","Outreach and education lead to new registrations","La sensibilisation et l’éducation se traduisent par de nouveaux enregistrements",0,"dp18"
"5171-2018","ORL-BVA02","Lobbyists are aware of the requirement to file accurate monthly communication reports in a timely manner","Les lobbyistes sont au courant de l’exigence de présenter des rapports mensuels de communications contenant des renseignements exacts dans les délais prescrits",0,"dp18"
"5172-2018","ORL-BVA03","Individuals, corporations and organizations engaged in lobbying activity comply with the Lobbying Act and the Lobbyists’ Code of Conduct","Les particuliers, les entreprises et les organisations qui se livrent à des activités de lobbying se conforment à la Loi sur le lobbying et au Code de déontologie des lobbyistes",0,"dp18"
"5173-2018","ORL-BVA03","Former designated public office holders who request exemptions to the five-year prohibition on lobbying receive timely decisions in order to facilitate compliance with the Lobbying Act","Les anciens titulaires d’une charge publique désignée qui demandent des exemptions à l’interdiction quinquennale d’exercer des activités de lobbying reçoivent rapidement des décisions afin de favoriser la conformité à la Loi sur le lobbying",0,"dp18"
"5174-2018","LAC-BSI01","Documentary heritage acquired by Library and Archives Canada is processed in a timely manner to make it searchable","Le patrimoine documentaire acquis par Bibliothèque et Archives Canada est traité en temps opportun afin de le rendre repérable",0,"dp18"
"5175-2018","LAC-BSI02","Documentary heritage is acquired and described","Le patrimoine documentaire est acquis et décrit",0,"dp18"
"5176-2018","LAC-BSI03","Relevant information provided and shared with clients and partners","Renseignements pertinents fournis aux clients et aux partenaires et partagés avec eux",0,"dp18"
"5177-2018","LAC-BSI04","Digital Preservation","Préservation numérique",0,"dp18"
"5178-2018","LAC-BSJ01","Clients have access to documentary heritage collections upon request, in accordance with Library and Archives Canada service standards, ATIP legislation, and the Government of Canada’s commitment to Open Government","Les clients ont accès sur demande aux collections du patrimoine documentaire conformément aux normes de service de Bibliothèque et Archives Canada, aux lois sur l’AIPRP et à l’engagement du gouvernement du Canada en faveur d’un gouvernement ouvert",0,"dp18"
