dept_submissions__document__year,eternal_id,service,name_en,name_fr,first_active_year,last_active_year,last_gcss_tool_year,channel__name_en,channel__name_fr,channel__code,standard_type__name_en,standard_type__name_fr,standard_type__code,standard_comment_en,standard_comment_fr
2021,844,245,Issue official written notification of the funding decision within 90 calendar days of the receipt of a completed proposal.,Émettre un avis écrit officiel de la décision de financement dans les 90 jours civils suivant leur réception de la proposition complète.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,859,979,General email acknowledgement within 10 business days of receipt,Accusé de réception général dans les 10 jours ouvrables suivant la réception,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,960,1016,Review applications and notify proponents within 30 days,Examiner les demandes et informer les promoteurs dans les 30 jours,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2020,961,1017,Review applications and notify proponents within 30 days,Examiner les demandes et informer les promoteurs dans les 30 jours,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,,
2021,2597,263,"If your project proposal is not eligible for funding, our goal is to communicate with you in writing within 30 working days of the application deadline to provide you with an explanation indicating why your proposal is ineligible.","Si votre proposition de projet n’est pas admissible au financement, notre objectif est de vous faire parvenir une lettre, dans les 30 jours ouvrables suivant la date limite de présentation des demandes, pour vous expliquer pourquoi votre demande n’est pas admissible.",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,We no longer mail letters - all emailed.,
2021,855,979,Acknowledge the receipt of a completed and signed application package within 5 working days of reception,Accusera réception des demandes dûment remplies et signées dans les 5 jours ouvrables suivant la réception de la demande.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,There were no calls for proposals in 2021-2022.,
2021,856,979,Send a letter to successful funding recipients within 5 working days of making the final funding decision,Parvenir une lettre aux bénéficiaires de financement retenus dans les 5 jours ouvrables suivant la décision finale concernant le financement.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,There were no calls for proposals in 2021-2022.,
2021,860,979,Application determination within 70 business days of the deadline to submit,Détermination de la demande dans les 70 jours ouvrables suivant la date limite pour la soumission,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,There were no calls for proposals in 2021-2022.,
2021,861,979,Provision of the funding agreement within 10 business days of notification of approval-in-principle,Présentation de l’entente de financement dans les 10 jours ouvrables suivant l’avis d’approbation de principe,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,There were no calls for proposals in 2021-2022.,
2020,1080,1142,"Deploy MERT in tandem with the National Chemical, Biological, Radiological, Nuclear and Explosive (CBRNE) Team to support major biosecurity events as requested.","Déployer l'EIUM de manière coordonnée avec l'Équipe nationale d'intervention en cas d'incident chimique, biologique, radiologique, nucléaire ou explosif (CBRNE).",,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,Annual business volume varies - service is responsive to events which may be unpredictable (e.g. outbreak),Le volume d'affaires annuel varie - le service réagit à des événements qui peuvent être imprévisibles (p. ex. une éclosion)
2018,1683,155,Notify registered victims of an offender’s conditional release 14 or more calendar days in advance.,Aviser les victimes inscrites de la libération conditionnelle d’un délinquant au moins 14 jours civils à l’avance.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,"CSC has been tracking information for service standards in the Customer Relationship Management (CRM) Victim Application Module since June 1, 2016, and is currently developing the capacity to report on compliance within established timeframes. We expect to have the capacity to begin identifying results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is yet to be determined.",Le SCC fait le suivi relatif aux deux normes de service du module d'application pour les victimes de la gestion de la relation client depuis le 1er juin 2016 et élabore actuellement la capacité de rendre compte de la conformité dans les délais impartis. Le SCC prévoit pouvoir commencer à identifier les résultats par rapport aux indicateurs établis d'ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats n'a pas encore été déterminée.
2019,1683,155,Notify registered victims of an offender’s conditional release 14 or more calendar days in advance.,Aviser les victimes inscrites de la libération conditionnelle d’un délinquant au moins 14 jours civils à l’avance.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,"CSC has been tracking information for service standards in the Customer Relationship Management (CRM) Victim Application Module since June 1, 2016, and is currently developing the capacity to report on compliance within established timeframes. We expect to have the capacity to identify and publish results in relation to established indicators by March 31, 2021.","Le SCC fait le suivi relatif aux deux normes de service du module d'application pour les victimes de la gestion
de la relation client depuis le 1er juin 2016 et élabore actuellement la capacité de rendre compte de la
conformité dans les délais impartis. Le SCC prévoit pouvoir commencer à identifier et publier les résultats par rapport
aux indicateurs établis d'ici le 31 mars 2021."
2020,2650,157,"The Access to Information Act legislates a 30 day timeframe with a possibility to extend for a reasonable
period of time under specific circumstances.","La Loi sur l’accès à l’information prévoit un délai de 30 jours, avec la possibilité de proroger ce délai d’une
période raisonnable que justifient des circonstances particulières.",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,We have combined the requests received by both email and by postal mail.,Nous avons regroupé les demandes reçues par courrier électronique et par la poste.
2020,2688,2043,Percentage of First Nations payment events held annually pursuant to the Numbered Treaties and Robinson Treaties.,Pourcentage d'événements de paiement des Premières Nations organisés chaque année conformément aux traités numérotés et aux traités Robinson,,,0,In-Person,En personne,person,Timeliness,Rapidité,Timeliness,"Due to COVID-19 restrictions, in-person treaty payment events were not held in 2020-21","En raison des restrictions liées à la COVID-19, aucun événement de paiement de traité en personne n'a eu lieu en 2020-2021"
2020,3013,1299,Return a client's phone call within 1 business day of receipt.,Retourner les appels téléphoniques des clients dans un délai de 1 jour ouvrable.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,No standard has been established for the business volume. All business is in-bound only.,Aucune norme n'a été établie pour le volume d'activités annuelles.Toutes les affaires sont uniquement liées à l'intérieur.
2020,3014,1299,Acknowledge receipt or answer an e-mail within 2 business days.,Accuser réception des courriels ou d'y répondre dans un délai de 2 jours ouvrables.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,No standard has been established for the business volume. All business is in-bound only.,Aucune norme n'a été établie pour le volume d'activités annuelles.Toutes les affaires sont uniquement liées à l'intérieur.
2020,3015,1299,Fill basic information requests and orders for readily available products within 2 business days of receipt.,Répondre aux demandes de renseignements de base et de donner suite aux commandes de produits immédiatement disponibles dans les 2 jours ouvrables de la date de réception.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,No standard has been established for the business volume. All business is in-bound only.,Aucune norme n'a été établie pour le volume d'activités annuelles.Toutes les affaires sont uniquement liées à l'intérieur.
2020,3023,1299,Fill basic information requests and orders for readily available products within 2 business days of receipt.,Répondre aux demandes de renseignements de base et de donner suite aux commandes de produits immédiatement disponibles dans les 2 jours ouvrables de la date de reception.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,No standard has been established for the business volume. All business is in-bound only.,Aucune norme n'a été établie pour le volume d'activités annuelles.Toutes les affaires sont uniquement liées à l'intérieur.
2020,3037,160,Number of media queries answered within timelines given by requestor(s).,Nombre de demandes de renseignements des médias auxquelles on a répondu dans les délais prescrits par le demandeur .,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,CSC does not track whether media responses provided to requestors are submitted to them by email or telephone.,SCC ne vérifie pas si les réponses médiatiques fournies aux demandeurs leur sont soumises par courriel ou par téléphone.
2020,3063,1821,Response within 30 days of receipt of request.,La réponse est donnée dans les 30 jours suivant la réception de la demande.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,No requests were received via postal mail.,Aucune demande n'a été reçue par courriel.
2021,3350,2240,"Certificates of Qualification are typically issued to clients within 21 days of ISED receiving all the necessary documents to prove that the equipment has been modified in Canada to the extent that it can be deemed ""predominantly Canadian"".","Les certificats de qualification sont généralement délivrés aux clients dans les 21 jours suivant la réception par ISDE de tous les documents nécessaires pour prouver que l'équipement a été modifié au Canada dans la mesure où il peut être considéré comme "" principalement canadien "".",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,"The application rate for the FPC is quite low annually.  The target is to respond in a timely matter to those few, if any, applications received.","Le taux de demande pour le FPC est assez faible chaque année.  L’objectif est de répondre en temps opportun aux quelques demandes reçues, voire auc"
