"ResultID","ProgElemID","ResultTitle_en","Is_Efficiency","Document"
"NR001-9986-2017","P1001-0068","Efficiency",1,"dp17"
"NR001-9987-2017","P1001-0029","Efficiency",1,"dp17"
"NR001-9988-2017","P1001-0064","Efficiency",1,"dp17"
"NR001-9989-2017","P1001-0027","Efficiency",1,"dp17"
"NR001-9990-2017","P1001-0063","Efficiency",1,"dp17"
"NR001-9991-2017","P1001-0060","Efficiency",1,"dp17"
"NR001-9992-2017","P1001-0086","Efficiency",1,"dp17"
"NR001-9993-2017","P1001-0022","Efficiency",1,"dp17"
"NR001-9994-2017","P1001-0012","Efficiency",1,"dp17"
"NR001-9995-2017","P1001-0013","Efficiency",1,"dp17"
"NR001-9996-2017","P1001-0085","Efficiency",1,"dp17"
"NR001-9997-2017","P1001-0011","Efficiency",1,"dp17"
"NR001-9998-2017","P1001-0009","Efficiency",1,"dp17"
"NR001-9999-2017","P1001-0008","Efficiency",1,"dp17"
"NR002-0061-2017","OAG-AHF00","Be independent, objective and non-partisan",0,"dp17"
"NR002-0062-2017","OAG-AHF00","Report what is working, areas for improvement, and recommendations in a manner that is understandable, timely, fair and adds value",0,"dp17"
"NR002-0063-2017","OAG-AHF00","Contribute to the development and adoption of professional standards and best practices",0,"dp17"
"NR002-0064-2017","OAG-AHF00","Build and maintain relationships with parliamentarians and key stakeholders",0,"dp17"
"NR002-0065-2017","OAG-AHF00","Be a financially well-managed organization accountable for the use of resources entrusted to it",0,"dp17"
"NR002-0066-2017","OAG-AHF00","Ensure selection and continuance of audit products likely to have significant impact and value",0,"dp17"
"NR002-0067-2017","OAG-AHF00","Ensure audit products comply with professional standards and Office policies in an economical manner",0,"dp17"
"NR002-0068-2017","OAG-AHF00","Ensure a culture of empowerment",0,"dp17"
"NR002-0069-2017","OAG-AHF00","Develop and maintain a skilled, engaged and bilingual workforce",0,"dp17"
"NR002-0070-2017","OAG-AHF00","Ensure effective and efficient support services",0,"dp17"
"NR002-0071-2017","OAG-AHF00","Ensure effective, efficient and accountable Office governance and management",0,"dp17"
"NR004-0166-2016","PSC-AEJ00","The Public Service Commission will have set clear expectations so that organisations had comprehensive mechanisms to manage delegated staffing authority and accountability for results.",0,"drr16"
"NR004-0166-2017","PSC-AEJ00","The Public Service Commission will have set clear expectations so that organisations had comprehensive mechanisms to manage delegated staffing authority and accountability for results.",0,"dp17"
"NR004-0167-2016","PSC-AEJ00","The Public Service Commission will have provided organizations with clear policies and guidance in relation to appointment, non-partisanship, delegation and accountability that give effect to the values and requirements of the Public Service Employment Act.",0,"drr16"
"NR004-0167-2017","PSC-AEJ00","The Public Service Commission will have provided organizations with clear policies and guidance in relation to appointment, non-partisanship, delegation and accountability that give effect to the values and requirements of the Public Service Employment Act.",0,"dp17"
"NR004-0168-2016","PSC-AEJ00","The non-partisanship of the public service will have been safeguarded",0,"drr16"
"NR004-0168-2017","PSC-AEJ00","The non-partisanship of the public service will have been safeguarded",0,"dp17"
"NR004-0169-2016","P1004-0010","The Public Service Commission will have fulfilled its obligations and responsibilities under other legislation (e.g. the Employment Equity Act and Official Languages Act).",0,"drr16"
"NR004-0169-2017","P1004-0010","The Public Service Commission will have fulfilled its obligations and responsibilities under other legislation (e.g. the Employment Equity Act and Official Languages Act).",0,"dp17"
"NR004-0170-2016","P1004-0010","The Public Service Commission will have supported accurate interpretation and application of the Public Service Employment Act, the Public Service Employment Regulations and the Public Service Commission Appointment Policies.",0,"drr16"
"NR004-0170-2017","P1004-0010","The Public Service Commission will have supported accurate interpretation and application of the Public Service Employment Act, the Public Service Employment Regulations and the Public Service Commission Appointment Policies.",0,"dp17"
"NR004-0171-2016","P1004-0010","The Public Service Commission will have supported employee awareness of their legal rights and responsibilities related to political activities (e.g. seeking to become a candidate in an election, as well as other non-candidacy related political activities), pursuant to Part 7 of the Public Service Employment Act.",0,"drr16"
"NR004-0171-2017","P1004-0010","The Public Service Commission will have supported employee awareness of their legal rights and responsibilities related to political activities (e.g. seeking to become a candidate in an election, as well as other non-candidacy related political activities), pursuant to Part 7 of the Public Service Employment Act.",0,"dp17"
"NR004-0172-2016","P1004-0011","The Public Service Commission will have reviewed the results of oversight activity (audits, monitoring and investigations) to determine whether terms and conditions to delegation are required, and will have discussed these results with delegated organizations.",0,"drr16"
"NR004-0172-2017","P1004-0011","The Public Service Commission will have reviewed the results of oversight activity (audits, monitoring and investigations) to determine whether terms and conditions to delegation are required, and will have discussed these results with delegated organizations.",0,"dp17"
"NR004-0173-2016","P1004-0011","The Public Service Commission will have provided organizations with guidance and tools and proceeded with timely referrals to enable the placement of persons with priority rights for appointment in the public service.",0,"drr16"
"NR004-0173-2017","P1004-0011","The Public Service Commission will have provided organizations with guidance and tools and proceeded with timely referrals to enable the placement of persons with priority rights for appointment in the public service.",0,"dp17"
"NR004-0174-2016","P1004-0011","The Public Service Commission will have rendered timely decisions regarding eligibility for the legislated mobility provisions and requests for permission for candidacy.",0,"drr16"
"NR004-0174-2017","P1004-0011","The Public Service Commission will have rendered timely decisions regarding eligibility for the legislated mobility provisions and requests for permission for candidacy.",0,"dp17"
"NR004-0175-2016","PSC-AEL00","The Public Service Commission will have delivered quality programs, products and services to enable organizations to carry out their delegated staffing authorities",0,"drr16"
"NR004-0175-2017","PSC-AEL00","The Public Service Commission will have delivered quality programs, products and services to enable organizations to carry out their delegated staffing authorities",0,"dp17"
"NR004-0176-2016","P1004-0008","Timely and efficient Staffing Services will have enabled clients with delegation in staffing",0,"drr16"
"NR004-0176-2017","P1004-0008","Timely and efficient Staffing Services will have enabled clients with delegation in staffing",0,"dp17"
"NR004-0177-2016","P1004-0009","Modern assessment services will have enabled hiring managers to staff efficiently while also respecting staffing values",0,"drr16"
"NR004-0177-2017","P1004-0009","Modern assessment services will have enabled hiring managers to staff efficiently while also respecting staffing values",0,"dp17"
"NR004-0178-2016","P1004-0012","Enabling infrastructure will have supported organizational delegation",0,"drr16"
"NR004-0178-2017","P1004-0012","Enabling infrastructure will have supported organizational delegation",0,"dp17"
"NR004-0179-2016","PSC-BHE00","Objective information and assurance will have been provided to Parliament, the Public Service Commission and deputy heads about the integrity and effectiveness of the appointment process, as well as the non-partisanship of the public service",0,"drr16"
"NR004-0179-2017","PSC-BHE00","Objective information and assurance will have been provided to Parliament, the Public Service Commission and deputy heads about the integrity and effectiveness of the appointment process, as well as the non-partisanship of the public service",0,"dp17"
"NR004-0180-2016","P1004-0005","The Public Service Commission will have monitored delegated and non-delegated staffing authorities, as well as respect for Public Service Employment Act core and guiding values, and will have undertaken targeted outreach to organizations that are of concern.",0,"drr16"
"NR004-0180-2017","P1004-0005","The Public Service Commission will have monitored delegated and non-delegated staffing authorities, as well as respect for Public Service Employment Act core and guiding values, and will have undertaken targeted outreach to organizations that are of concern.",0,"dp17"
"NR004-0181-2016","P1004-0006","Risked-based audits will have provided independent assurance on the integrity of the appointment system",0,"drr16"
"NR004-0181-2017","P1004-0006","Risked-based audits will have provided independent assurance on the integrity of the appointment system",0,"dp17"
"NR004-0182-2016","P1004-0007","Timely investigations process that respected procedural fairness will have been used to resolve issues related to staffing and improper political activities within the established standards",0,"drr16"
"NR004-0182-2017","P1004-0007","Timely investigations process that respected procedural fairness will have been used to resolve issues related to staffing and improper political activities within the established standards",0,"dp17"
"NR004-0183-2016","P1004-0006","Provision of data and information will have enabled the Commission and organizations to deliver on their mandates",0,"drr16"
"NR004-0183-2017","P1004-0006","Provision of data and information will have enabled the Commission and organizations to deliver on their mandates",0,"dp17"
"NR005-0001-2016","EA-AJP00","Government of Canada policies and strategies on how to advance Canada’s interests and values are well informed and integrated.",0,"drr16"
"NR005-0001-2017","EA-AJP00","Government of Canada policies and strategies on how to advance Canada’s interests and values are well-informed and integrated.",0,"dp17"
"NR005-0002-2016","P1005-0001","Government of Canada decision makers are well informed on issues related to Canada’s international interests and values.",0,"drr16"
"NR005-0002-2017","P1005-0001","Government of Canada decision-makers are well informed on issues related to Canada’s international interests and values.",0,"dp17"
"NR005-0010-2016","P1005-0002","Government of Canada decision makers are well advised on options for policies, strategies and actions affecting Canada’s international interests and values.",0,"drr16"
"NR005-0010-2017","P1005-0002","Government of Canada decision makers are well advised on options for actions and policies affecting Canada’s international values and interests.",0,"dp17"
