dept_code,vote_num,vs_type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_5_unlapsed,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_4_unlapsed,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_3_unlapsed,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_2_unlapsed,pa_last_year_auth,pa_last_year_exp,pa_last_year_unlapsed
ISC,S,999,Liabilities under the Canada Small Business Financing Act,Obligations contractées en vertu de la Loi sur le financement des petites entreprises du Canada,86108346.0,86108346.0,0.0,82146609.0,82146609.0,0.0,60369610.0,60369610.0,0.0,88972630.3,88972630.3,0.0,67058671.42,67058671.42,0.0
ISC,S,999,Liabilities under the Small Business Loans Act,Obligations contractées en vertu de la Loi sur les prêts aux petites entreprises,,,,,,,-1785.0,-1785.0,0.0,-765.0,-765.0,0.0,,,
ISC,S,999,"Payments for the Community Futures Network pursuant to the Economic Statement Implementation Act, 2020",Paiements pour le Réseau de développement des collectivités en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
ISC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,20139442.0,20139442.0,0.0,,,,,,,,,,,,
ISC,S,999,"Payments to provide financing support to small and medium-sized businesses pursuant to the Economic Statement Implementation Act, 2020",Paiements pour offrir un soutien financier aux petites et aux moyennes entreprises en vertu de la Loi d'exécution de l'énoncé économique de 2020,0.0,0.0,0.0,,,,,,,,,,,,
ISC,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,514105.0,514105.0,0.0,411982.0,411982.0,0.0,503617.0,503617.0,0.0,532286.56,532286.56,0.0,2322345.88,2322345.88,0.0
ISC,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,178799.0,178799.0,0.0,222117.0,222117.0,0.0,94400.0,94400.0,0.0,99531.42,99531.42,0.0,196430.56,196430.56,0.0
ISC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,252498.0,165860.0,80849.0,161828.0,86809.0,75019.0,146898.0,58141.0,71879.0,169263.0,39057.0,97384.0,296329.49,92116.31,198945.08
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,327620136.0,232073141.0,0.0,324803854.0,235144062.0,0.0,280514520.0,205277430.0,0.0,231671430.0,156303193.0,0.0,262413187.0,189641990.0,0.0
JUS,1,1,Operating/Program,Fonctionnement/Programme,348772627.0,299754096.0,0.0,308227218.0,292054845.0,0.0,310112534.0,288744938.0,0.0,346228952.0,325430485.0,0.0,514344140.0,509086211.0,0.0
JUS,5,3,Grants & Contributions,Subventions et Contributions,458202423.0,447525686.0,0.0,545609778.0,529544281.0,0.0,609385003.0,602352133.0,0.0,691665391.0,681510956.0,0.0,729172195.0,717631358.0,0.0
JUS,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,85435552.0,85435552.0,0.0,85726293.0,85726293.0,0.0,92132138.0,92132138.0,0.0,102948807.93,102948807.93,0.0,124119490.29,124119490.29,0.0
JUS,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,16242.0,16242.0,0.0,250.0,250.0,0.0,,,,,,,,,
JUS,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,95054.84,95054.84,0.0,102518.36,102518.36,0.0
JUS,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,33603.0,32369.0,1234.0,2197.0,1234.0,963.0,1888.0,963.0,925.0,2472.0,925.0,1547.0,3982.19,1547.1,2435.09
LAC,1,1,Operating/Program,Fonctionnement/Programme,116844827.0,107453275.0,0.0,110790794.0,106306184.0,0.0,132202363.0,126232442.0,0.0,167001242.0,162548109.0,0.0,157827912.0,153669280.0,0.0
LAC,5,2,Capital,Capital,22181451.0,10450060.0,0.0,40841157.0,14773239.0,0.0,103464860.0,62418848.0,0.0,54739620.0,38316070.0,0.0,62121749.0,41860961.0,0.0
LAC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,12473019.0,12473019.0,0.0,10721911.0,10721911.0,0.0,11833111.0,11833111.0,0.0,16012231.03,16012231.03,0.0,16838952.33,16838952.33,0.0
LAC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,4790.0,2852.0,1938.0,18452.0,1938.0,16514.0,19087.0,16514.0,2573.0,6543.0,2573.0,3970.0,25458.8,3970.0,21488.8
LCC,1,1,Operating/Program,Fonctionnement/Programme,,,,,,,4370781.0,0.0,0.0,4325486.0,1641467.0,0.0,4646128.0,3814333.0,0.0
LCC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,,,,,,,0.0,0.0,0.0,144680.03,144680.03,0.0,225896.13,225896.13,0.0
LDC,1,1,Operating/Program,Fonctionnement/Programme,5373884.0,315520.0,0.0,5247950.0,3141253.0,0.0,737614.0,647549.0,0.0,3451306.0,594813.0,0.0,3453796.0,616660.0,0.0
LDC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,15228.0,15228.0,0.0,65143.0,65143.0,0.0,51815.0,51815.0,0.0,48834.03,48834.03,0.0,52568.83,52568.83,0.0
LP,1,1,Operating/Program,Fonctionnement/Programme,47955217.0,43407851.0,0.0,48660916.0,45069415.0,0.0,49778944.0,46812940.0,0.0,56762357.0,54822071.0,0.0,56408462.0,55442634.0,0.0
LP,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,5067491.0,5067491.0,0.0,5121531.0,5121531.0,0.0,5540946.0,5540946.0,0.0,6454243.06,6454243.06,0.0,6636800.16,6636800.16,0.0
MPCC,1,1,Operating/Program,Fonctionnement/Programme,4669696.0,4479351.0,0.0,4625078.0,4336250.0,0.0,4771411.0,4223825.0,0.0,5278391.0,5081060.0,0.0,5575857.0,5184069.0,0.0
MPCC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,467324.0,467324.0,0.0,438567.0,438567.0,0.0,434668.0,434668.0,0.0,553221.82,553221.82,0.0,592598.51,592598.51,0.0
MPCC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,78.0,0.0,78.0,78.0,0.0,0.0,,,,,,,,,
NAC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,41038129.0,41038129.0,0.0,59920409.0,59920409.0,0.0,66219277.0,66219277.0,0.0,67273340.0,66359661.0,0.0,59524537.0,59524537.0,0.0
NAC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,18200000.0,18200000.0,0.0,,,,,,,,,,,,
NBC,1,1,Operating/Program,Fonctionnement/Programme,7091302.0,6552597.0,0.0,12177974.0,10852211.0,0.0,13405437.0,10840251.0,0.0,18462349.0,16849105.0,0.0,23310238.0,15227847.0,0.0
NBC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,464737.0,464737.0,0.0,626249.0,626249.0,0.0,624524.0,624524.0,0.0,676955.0,676955.0,0.0,699117.77,699117.77,0.0
NBC,S,999,Expenditures pursuant to Paragraph 29.1(1) of Financial Administration Act,Dépenses aux termes du paragraphe 29.1(1) de la Loi sur la gestion des finances publiques,1286499.0,1286499.0,0.0,1723071.0,1723071.0,0.0,2395340.0,2395340.0,0.0,2563044.0,2563044.0,0.0,2993348.88,2993348.88,0.0
NBC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,1112328.0,1112328.0,0.0,,,,,,,,,,,,
NBC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,,,,,,,,,,54924.66,54924.66,0.0,8065.7,8065.7,0.0
NCC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,83394839.0,83394839.0,0.0,74768128.0,74768128.0,0.0,82887383.0,82887383.0,0.0,71861980.0,71861980.0,0.0,90355434.0,90355434.0,0.0
NCC,5,5,Payments to Crown Corps,Paiement aux sociétés d'État,70318549.0,70318548.0,0.0,116945549.0,116945549.0,0.0,111341049.0,111341049.0,0.0,25040049.0,25040049.0,0.0,60465046.0,60465046.0,0.0
ND,1,1,Operating/Program,Fonctionnement/Programme,17188161133.0,16839291341.0,0.0,18315760303.0,17026335819.0,0.0,19020028275.0,18505782387.0,0.0,20547286093.0,19772978361.0,0.0,21777467021.0,21267752014.0,0.0
ND,10,3,Grants & Contributions,Subventions et Contributions,279590903.0,263295574.0,0.0,344013167.0,313285109.0,0.0,1326255113.0,1324102829.0,0.0,1198825718.0,1124766756.0,0.0,1654233092.0,1592299391.0,0.0
ND,15,1,Operating/Program,Fonctionnement/Programme,423388673.0,417577865.0,0.0,532281864.0,517142045.0,0.0,446727532.0,446691634.0,0.0,446727532.0,440763417.0,0.0,446727532.0,446727531.0,0.0
ND,20,4,Debt Forgiveness,Radiation de dettes,17188.0,0.0,0.0,,,,,,,,,,,,
ND,25,4,Debt Forgiveness,Radiation de dettes,16686.0,0.0,0.0,,,,,,,,,,,,
ND,5,2,Capital,Capital,5808835114.0,4953763025.0,0.0,5797367581.0,4641317354.0,0.0,5944136090.0,4921497717.0,0.0,7193635910.0,6583516855.0,0.0,8962488084.0,8761988873.0,0.0
ND,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,320321132.0,320321132.0,0.0,307511604.0,307511604.0,0.0,318536613.0,318536613.0,0.0,380265744.04,380265744.04,0.0,393869022.63,393869022.63,0.0
ND,S,999,Contributions to employee benefit plans (Members of the Military),Contributions aux régimes d'avantages sociaux des employés - Membres militaires,4016577703.0,4016577703.0,0.0,1312114523.0,1312114523.0,0.0,1359980598.0,1359980598.0,0.0,4852352717.42,4852352717.42,0.0,1434415918.27,1434415918.27,0.0
ND,S,999,Court Awards,Montants adjugés par une cour,,,,,,,40000000.0,40000000.0,0.0,296680399.8,296680399.8,0.0,5307417.05,5307417.05,0.0
ND,S,999,Losses on Foreign Exchange,Pertes d'opérations de change,28088.0,28088.0,0.0,5625336.0,5625336.0,0.0,10702111.0,10702111.0,0.0,649479.85,649479.85,0.0,10419093.08,10419093.08,0.0
ND,S,999,"Payments to dependants of certain members of the Royal Canadian Air Force killed while serving as instructors under British Commonwealth Air Training Plan (Appropriation Act No. 4, 1968)",Versements aux ayants droit de certains membres de l'Aviation royale du Canada tués dans l'exercice de leurs fonctions alors qu'ils servaient à titre d'instructeurs dans le cadre du Plan d'entraînement des aviateurs du Commonwealth britannique (Loi nº4 de 1968 portant affectation de crédits),26265.0,26265.0,0.0,8820.0,8820.0,0.0,,,,,,,,,
ND,S,999,Payments under Parts I-IV of the Defence Services Pension Continuation Act,Versements en vertu des parties I à IV de la Loi sur la continuation de la pension des services de défense,167059.0,167059.0,0.0,135276.0,135276.0,0.0,106879.0,106879.0,0.0,115331.42,115331.42,0.0,67971.64,67971.64,0.0
ND,S,999,Payments under the Supplementary Retirement Benefits Act,Versements en vertu de la Loi sur les prestations de retraite supplémentaires,789862.0,789862.0,0.0,626966.0,626966.0,0.0,540608.0,540608.0,0.0,576675.33,576675.33,0.0,327422.67,327422.67,0.0
ND,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,93270.97,93270.97,0.0,98800.08,98800.08,0.0
ND,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,15553419.0,15110723.0,442696.0,19673049.0,1951409.0,17721640.0,33926760.0,2126319.0,16205120.0,27868963.0,16717779.0,11151184.0,26092095.79,11521795.76,14570300.03
NEB,1,1,Operating/Program,Fonctionnement/Programme,96713909.0,88342824.0,0.0,101282008.0,98366011.0,0.0,106528575.0,100803350.0,0.0,108248581.0,101808167.0,0.0,122286334.0,117310821.0,0.0
NEB,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,10248179.0,10248179.0,0.0,11003342.0,11003342.0,0.0,11613625.0,11613625.0,0.0,11850389.3,11850389.3,0.0,13652012.44,13652012.44,0.0
NEB,S,999,Payment pursuant to section 24(1) of the Financial Administration Act,Dépenses aux termes du paragraphe 24(1) de la Loi sur la gestion des finances publiques,1241925.0,1241925.0,0.0,,,,,,,,,,,,
NEB,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,,,,,,,,,,9709.0,9709.0,0.0,,,
NEB,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,999.0,0.0,209.0,209.0,0.0,0.0,199.0,0.0,199.0,611.0,0.0,412.0,10050.01,0.0,9638.5
NFB,1,1,Operating/Program,Fonctionnement/Programme,72905667.0,71466546.0,0.0,72849995.0,69247110.0,0.0,75400266.0,72441400.0,0.0,74685116.0,71378568.0,0.0,84706646.0,82351797.0,0.0
NFB,S,999,National Film Board Revolving Fund,Fonds renouvelable de l'Office national du film,10108455.0,283376.0,9825079.0,11503079.0,89589.0,11413490.0,12886490.0,6470.0,12880020.0,13473020.0,228214.0,13244806.0,13830660.23,123197.79,13707462.44
NGC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,41681928.0,41681928.0,0.0,44002341.0,44002341.0,0.0,42373308.0,42373308.0,0.0,42791966.0,42727132.0,0.0,42020493.0,42020493.0,0.0
NGC,5,5,Payments to Crown Corps,Paiement aux sociétés d'État,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0
NGC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,4808711.0,4808711.0,0.0,,,,,,,,,,,,
NMST,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,33205991.0,33205991.0,0.0,43173183.0,43173183.0,0.0,39736712.0,39736712.0,0.0,40360343.0,40360343.0,0.0,38440940.0,38440940.0,0.0
NMST,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,5338974.0,5338974.0,0.0,,,,,,,,,,,,
NPA,1,1,Operating/Program,Fonctionnement/Programme,1055000.0,228027.0,0.0,540000.0,248085.0,0.0,540000.0,292788.0,0.0,539949.0,330687.0,0.0,540000.0,396102.0,0.0
NPA,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,8142.0,8142.0,0.0,7607.0,7607.0,0.0,6310.0,6310.0,0.0,5305.6,5305.6,0.0,4144.55,4144.55,0.0
NPB,1,1,Operating/Program,Fonctionnement/Programme,52839002.0,50927331.0,0.0,58278649.0,52272398.0,0.0,67478572.0,61362981.0,0.0,73052585.0,69016729.0,0.0,70669066.0,68497369.0,0.0
NPB,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,6762866.0,6762866.0,0.0,6446644.0,6446644.0,0.0,7384514.0,7384514.0,0.0,8405701.27,8405701.27,0.0,8430953.3,8430953.3,0.0
NPB,S,999,Court Awards,Montants adjugés par une cour,6585.0,6585.0,0.0,8725.0,8725.0,0.0,4260.0,4260.0,0.0,,,,,,
NPB,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,631.0,631.0,0.0,645.0,645.0,0.0,658.0,658.0,0.0,1157.77,1157.77,0.0,850.0,850.0,0.0
NPB,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,47550.0,47550.0,0.0,63892.0,24406.0,39486.0,63551.0,24065.0,24065.0,24652.44,24652.44,0.0,33580.17,657.77,32922.4
NR,1,1,Operating/Program,Fonctionnement/Programme,647088023.0,610014093.0,0.0,814329596.0,645384245.0,0.0,829096379.0,784007337.0,0.0,956693762.0,902105989.0,0.0,960266669.0,924195890.0,0.0
NR,10,3,Grants & Contributions,Subventions et Contributions,823663615.0,472196692.0,0.0,1722176108.0,848056583.0,0.0,2504027905.0,1177199846.0,0.0,2813051099.0,1802371719.0,0.0,3011384595.0,2365228981.0,0.0
NR,5,2,Capital,Capital,16559513.0,12558619.0,0.0,34378468.0,20564097.0,0.0,52321025.0,34104856.0,0.0,54855951.0,36334211.0,0.0,59216898.0,52273370.0,0.0
NR,S,999,Climate Action Support Payments (Energy Manager Program and Clean Energy for Rural and Remote Communities Program),Paiements visant à appuyer la lutte contre les changements climatiques (Programme à l'intention des gestionnaires de l'énergie et programme Énergie propre pour les collectivités rurales et éloignées),2702861.0,2702861.0,0.0,459311.0,459311.0,0.0,,,,-90000.0,-90000.0,0.0,-21393.99,-21393.99,0.0
NR,S,999,Contribution to the Canada/Newfoundland Offshore Petroleum Board,Contribution à l'Office Canada/Terre-Neuve des hydrocarbures extracôtiers,722583.0,722583.0,0.0,148521.0,148521.0,0.0,518512.0,518512.0,0.0,121094.0,121094.0,0.0,-634216.87,-634216.87,0.0
NR,S,999,Contribution to the Canada/Nova Scotia Offshore Petroleum Board,Contribution à l'Office Canada/Nouvelle-Écosse des hydrocarbures extracôtiers,-46055.0,-46055.0,0.0,1289603.0,1289603.0,0.0,1914209.0,1914209.0,0.0,2594581.5,2594581.5,0.0,2889646.25,2889646.25,0.0
NR,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,61823487.0,61823487.0,0.0,60726193.0,60726193.0,0.0,69002701.0,69002701.0,0.0,84521829.89,84521829.89,0.0,89609488.69,89609488.69,0.0
NR,S,999,Geomatics Canada Revolving Fund,Fonds renouvelable de Géomatique Canada,6172998.0,-1616411.0,7789409.0,7789409.0,183742.0,7605667.0,7605667.0,-1678544.0,9284211.0,9284211.0,838086.0,8446125.0,8446124.46,547499.39,7898625.07
NR,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,14522803.0,14522803.0,0.0,,,,,,,,,,,,
NR,S,999,Payments to the Newfoundland Offshore Petroleum Resource Revenue Fund,Paiements au Fonds terre-neuvien des recettes provenant des ressources en hydrocarbures extracôtières,211837167.0,211837167.0,0.0,438146366.0,438146366.0,0.0,455191312.0,455191312.0,0.0,637484816.24,637484816.24,0.0,985000117.56,985000117.56,0.0
NR,S,999,Payments to the Nova Scotia Offshore Revenue Account,Paiements au Compte néo-écossais des recettes extracôtières,16964221.0,16964221.0,0.0,105999556.0,105999556.0,0.0,19597921.0,19597921.0,0.0,41052.96,41052.96,0.0,13756.0,13756.0,0.0
NR,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,94800.0,94800.0,0.0,98800.08,98800.08,0.0
NR,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,202252.0,64252.0,85843.0,219164.0,162509.0,56655.0,244319.0,176211.0,68108.0,317934.0,192143.0,125791.0,629999.96,427258.48,202741.48
NRC,1,1,Operating/Program,Fonctionnement/Programme,520161101.0,494058198.0,0.0,525707687.0,506241585.0,0.0,571009546.0,560673079.0,0.0,603230987.0,594102955.0,0.0,654967012.0,653027299.0,0.0
NRC,10,3,Grants & Contributions,Subventions et Contributions,699979688.0,572201082.0,0.0,754964824.0,590805854.0,0.0,680914885.0,612326230.0,0.0,687105902.0,625012672.0,0.0,641396477.0,639726205.0,0.0
NRC,5,2,Capital,Capital,159665938.0,103335651.0,0.0,137122751.0,110269115.0,0.0,105048740.0,92886033.0,0.0,119607589.0,100637978.0,0.0,169732671.0,159927785.0,0.0
NRC,S,999,Collection Agency Fees,Honoraires - Agence de recouvrement,,,,,,,,,,,,,799.17,799.17,0.0
NRC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,65976712.0,65976712.0,0.0,65844964.0,65844964.0,0.0,68705822.0,68705822.0,0.0,71372946.0,71372946.0,0.0,80547364.67,80547364.67,0.0
NRC,S,999,Losses on Foreign Exchange,Pertes d'opérations de change,168275.0,168275.0,0.0,49916.0,49916.0,0.0,,,,,,,,,
NRC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,275033963.0,275033963.0,0.0,,,,,,,,,,,,
NRC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,433896.0,397937.0,35959.0,269814.0,35959.0,233855.0,581423.0,300000.0,281423.0,478642.0,281423.0,197219.0,449026.76,197219.08,251807.68
NRC,S,999,Spending of revenues pursuant to paragraph 5(1)(e) of the National Research Council Act,"Dépense des recettes conformément à l'alinéa 5(1)e) de la Loi sur le Conseil national de recherches (L.R.C. (1985), ch. N-15)",255268864.0,137483495.0,117785369.0,289260855.0,163061922.0,126198933.0,302562592.0,135865814.0,166696778.0,337236936.0,134572680.0,202664256.0,387417936.0,174587399.0,212830537.0
NSERC,1,1,Operating/Program,Fonctionnement/Programme,57979511.0,55332505.0,0.0,66683092.0,63610425.0,0.0,62054939.0,58643444.0,0.0,68458223.0,65108948.0,0.0,72843022.0,64239717.0,0.0
NSERC,5,3,Grants & Contributions,Subventions et Contributions,1314086883.0,1311770862.0,0.0,1354676491.0,1341785484.0,0.0,1318123827.0,1315533566.0,0.0,1311295462.0,1309709501.0,0.0,1398782107.0,1396360221.0,0.0
NSERC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,6384147.0,6384147.0,0.0,7670298.0,7670298.0,0.0,7351624.0,7351624.0,0.0,8280189.48,8280189.48,0.0,7978311.15,7978311.15,0.0
NSERC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,114857813.0,114857813.0,0.0,,,,,,,,,,,,
NSERC,S,999,Spending of Revenues pursuant to subsection 4.2 of the Natural Sciences and Engineering Research Council Act,Dépenses des revenus en vertu du paragraphe 4.2 de la Loi sur le Conseil de recherches en sciences naturelles et en génie,129927.0,129927.0,0.0,174979.0,174979.0,0.0,0.0,0.0,0.0,160741.99,160741.99,0.0,1652731.31,0.0,1652731.31
NSERC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,1073.0,0.0,136.0,38334.0,33734.0,4600.0,4969.0,0.0,369.0,584.0,0.0,215.0,758.55,0.0,543.67
NSICP,1,1,Operating/Program,Fonctionnement/Programme,3500645.0,2249180.0,0.0,3581498.0,2530086.0,0.0,3580491.0,2650347.0,0.0,3676019.0,2820378.0,0.0,3660787.0,2877425.0,0.0
NSICP,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,182065.0,182065.0,0.0,167916.0,167916.0,0.0,201031.0,201031.0,0.0,208876.75,208876.75,0.0,215928.69,215928.69,0.0
OAG,1,1,Operating/Program,Fonctionnement/Programme,96279347.0,89618623.0,0.0,109600048.0,99759594.0,0.0,122597182.0,114899556.0,0.0,122634778.0,121066602.0,0.0,123523191.0,117831343.0,0.0
OAG,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,10509041.0,10509041.0,0.0,11610933.0,11610933.0,0.0,12955560.0,12955560.0,0.0,13860481.74,13860481.74,0.0,14521752.46,14521752.46,0.0
OAG,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,1486.0,1041.0,445.0,1058.0,445.0,613.0,3283.0,613.0,2670.0,52831.0,2670.0,50161.0,52857.97,50161.04,2696.93
OCI,1,1,Operating/Program,Fonctionnement/Programme,5279355.0,5170316.0,0.0,5025451.0,4614535.0,0.0,5425478.0,5188105.0,0.0,6667400.0,5202972.0,0.0,6982085.0,6198360.0,0.0
OCI,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,657160.0,657160.0,0.0,538459.0,538459.0,0.0,573609.0,573609.0,0.0,609776.76,609776.76,0.0,721128.41,721128.41,0.0
OCOL,1,1,Operating/Program,Fonctionnement/Programme,21663707.0,20152445.0,0.0,21421037.0,20748567.0,0.0,21081130.0,19999668.0,0.0,23579546.0,22264196.0,0.0,25845565.0,23261603.0,0.0
OCOL,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,2510639.0,2510639.0,0.0,2365739.0,2365739.0,0.0,2433254.0,2433254.0,0.0,2821387.13,2821387.13,0.0,2886491.59,2886491.59,0.0
OCOL,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,75.0,0.0,41.0,206.0,0.0,165.0,752.0,0.0,587.0,586.75,0.0,0.0,,,
OCSEC,1,1,Operating/Program,Fonctionnement/Programme,2731528.0,2024234.0,0.0,2469028.0,1913744.0,0.0,2544555.0,2310876.0,0.0,2546535.0,2085193.0,0.0,2604731.0,1926739.0,0.0
OCSEC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,141613.0,141613.0,0.0,138141.0,138141.0,0.0,173962.0,173962.0,0.0,143231.27,143231.27,0.0,132671.45,132671.45,0.0
ODPP,1,1,Operating/Program,Fonctionnement/Programme,195131095.0,173519503.0,0.0,199459986.0,182504427.0,0.0,209240605.0,188888572.0,0.0,213709696.0,201288495.0,0.0,233672476.0,228473182.0,0.0
ODPP,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,18953002.0,18953002.0,0.0,18875806.0,18875806.0,0.0,19837988.0,19837988.0,0.0,21839159.19,21839159.19,0.0,25776725.26,25776725.26,0.0
ODPP,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,,,,10948.0,0.0,10948.0,10948.0,0.0,0.0,1974.0,111.0,1863.0,2017.83,154.83,0.0
OEC,1,1,Operating/Program,Fonctionnement/Programme,6714503.0,6305443.0,0.0,6852883.0,6567669.0,0.0,7276995.0,6768932.0,0.0,7421554.0,6874575.0,0.0,7708333.0,7593713.0,0.0
OEC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,755637.0,755637.0,0.0,770535.0,770535.0,0.0,811598.0,811598.0,0.0,838779.11,838779.11,0.0,939115.56,939115.56,0.0
OICC,1,1,Operating/Program,Fonctionnement/Programme,197393340.0,158734609.0,0.0,219918941.0,204692792.0,0.0,259072496.0,248856189.0,0.0,298582690.0,285303151.0,0.0,314407600.0,298043489.0,0.0
OICC,10,3,Grants & Contributions,Subventions et Contributions,5514189924.0,3130132366.0,0.0,5809348728.0,4237527265.0,0.0,6813265885.0,4280895492.0,0.0,7162793282.0,4930969163.0,0.0,5711192032.0,5265754483.0,0.0
OICC,5,2,Capital,Capital,148375795.0,22813640.0,0.0,176926556.0,15623031.0,0.0,21712797.0,11685564.0,0.0,97072128.0,10412472.0,0.0,38188906.0,10882012.0,0.0
OICC,S,999,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),"Contributions relatives au Fonds pour le développement des collectivités du Canada (Loi sur le soutien de la croissance, de l'économie et de l'emploi au Canada)",2170315887.0,2170315887.0,0.0,4490082497.0,4490082497.0,0.0,2268966610.0,2268966610.0,0.0,2367617331.0,2367617331.0,0.0,2368157557.0,2368157557.0,0.0
