program_id,result_id
NR-BTL09,DR-drr18-314
NR-BTL09,DR-drr19-963
NR-BTL09,DR-dp20-963
NR-BTL08,DR-drr18-314
NR-BTL08,DR-drr19-963
NR-BTL08,DR-dp20-963
FCAC-BUT01,DR-drr18-422
FCAC-BUT01,DR-drr18-423
FCAC-BUT01,DR-drr19-422
FCAC-BUT01,DR-drr19-423
FCAC-BUT01,DR-dp20-422
FCAC-BUT01,DR-dp20-423
CRTC-BRT02,DR-drr18-451
CRTC-BRT02,DR-drr19-1201
CRTC-BRT02,DR-dp20-1201
TC-BTX04,DR-drr18-440
TC-BTX04,DR-drr19-1195
TC-BTX04,DR-dp20-1195
VAC-BWK01,DR-drr18-279
VAC-BWK01,DR-drr18-280
VAC-BWK01,DR-drr19-1153
VAC-BWK01,DR-drr19-1152
VAC-BWK01,DR-dp20-1417
VAC-BWK01,DR-dp20-1420
INDSC-BXM09,DR-dp20-1328
INDSC-BXM09,DR-drr19-1328
TBC-BXA01,DR-drr18-155
TBC-BXA01,DR-drr19-1258
TBC-BXA01,DR-dp20-1258
TBC-BXA02,DR-drr18-155
TBC-BXA02,DR-drr19-1258
TBC-BXA02,DR-dp20-1258
MPCC-BVJ01,DR-drr18-200
MPCC-BVJ01,DR-drr18-199
MPCC-BVJ01,DR-drr18-201
MPCC-BVJ01,DR-drr19-1208
MPCC-BVJ01,DR-drr19-1209
MPCC-BVJ01,DR-drr19-1207
MPCC-BVJ01,DR-dp20-1208
MPCC-BVJ01,DR-dp20-1209
MPCC-BVJ01,DR-dp20-1207
NFB-BSP02,DR-drr18-377
NFB-BSP02,DR-drr18-376
NFB-BSP02,DR-drr19-1245
NFB-BSP02,DR-drr19-1244
NFB-BSP02,DR-dp20-1245
NFB-BSP02,DR-dp20-1244
NFB-BSP01,DR-drr18-377
NFB-BSP01,DR-drr18-376
NFB-BSP01,DR-drr18-375
NFB-BSP01,DR-drr19-1245
NFB-BSP01,DR-drr19-1244
NFB-BSP01,DR-drr19-1243
NFB-BSP01,DR-dp20-1245
NFB-BSP01,DR-dp20-1244
NFB-BSP01,DR-dp20-1243
INVIC-BCZ01,DR-dp20-1454
INAC-BWM01,DR-drr18-307
INAC-BWM01,DR-drr19-956
CBSA-BUF08,DR-drr18-53
CBSA-BUF08,DR-drr19-1306
CBSA-BUF08,DR-dp20-1306
CBSA-BUF07,DR-drr18-53
CBSA-BUF07,DR-drr19-1306
CBSA-BUF07,DR-dp20-1306
CHRC-BSC01,DR-dp20-1426
OCOL-BGI01,DR-drr18-209
OCOL-BGI01,DR-drr18-210
OCOL-BGI01,DR-drr19-1223
OCOL-BGI01,DR-drr19-1222
OCOL-BGI01,DR-dp20-1223
OCOL-BGI01,DR-dp20-1222
ND-BUN02,DR-drr18-338
ND-BUN02,DR-drr19-1278
ND-BUN02,DR-dp20-1278
CBSA-BUF09,DR-drr18-54
CBSA-BUF09,DR-drr19-1307
CBSA-BUF09,DR-dp20-1307
INDSC-BWT01,DR-drr18-429
INDSC-BWT06,DR-drr18-429
PHAC-BVR02,DR-drr18-270
PHAC-BVR02,DR-drr19-1166
PHAC-BVR02,DR-dp20-1166
TBC-BXB10,DR-drr19-1264
TBC-BXB10,DR-dp20-1264
TBC-BXB01,DR-drr18-162
TBC-BXB01,DR-drr18-160
TBC-BXB01,DR-drr19-1264
TBC-BXB01,DR-drr19-1263
TBC-BXB01,DR-dp20-1264
TBC-BXB01,DR-dp20-1263
CSC-BUL04,DR-drr18-1337
CSC-BUL04,DR-drr19-1338
CSC-BUL04,DR-dp20-1340
CSC-BUL01,DR-drr18-1337
CSC-BUL01,DR-drr19-1338
CSC-BUL01,DR-dp20-1340
CSC-BUL03,DR-drr18-1337
CSC-BUL03,DR-drr19-1338
CSC-BUL03,DR-dp20-1340
CSC-BUL02,DR-drr18-1337
CSC-BUL02,DR-drr19-1338
CSC-BUL02,DR-dp20-1340
LDC-BXK01,DR-drr19-1333
TC-BTY03,DR-drr18-443
TC-BTY03,DR-drr19-1198
TC-BTY03,DR-dp20-1198
CH-BSF01,DR-drr18-235
CH-BSF01,DR-drr18-233
CH-BSF01,DR-drr18-234
CH-BSF01,DR-drr19-1182
CH-BSF01,DR-drr19-1180
CH-BSF01,DR-drr19-1181
CH-BSF01,DR-dp20-1182
CH-BSF01,DR-dp20-1180
CH-BSF01,DR-dp20-1181
INDSC-BXP12,DR-dp20-1458
CH-BSH01,DR-drr18-242
CH-BSH01,DR-drr18-241
CH-BSH01,DR-drr19-1189
CH-BSH01,DR-drr19-1188
CH-BSH01,DR-dp20-1189
CH-BSH01,DR-dp20-1188
AECB-BTJ04,DR-drr18-395
AECB-BTJ04,DR-drr19-1079
AECB-BTJ04,DR-dp20-1079
NBC-BFY01,DR-drr18-305
NBC-BFY01,DR-drr18-304
NBC-BFY01,DR-drr19-1137
NBC-BFY01,DR-drr19-1138
NBC-BFY01,DR-dp20-1137
NBC-BFY01,DR-dp20-1138
ND-BUR05,DR-drr18-352
ND-BUR05,DR-drr19-1291
ND-BUR05,DR-dp20-1291
TBC-BXB05,DR-drr19-1263
TBC-BXB05,DR-dp20-1263
CBSA-BUG03,DR-drr18-57
CBSA-BUG03,DR-drr19-1310
CBSA-BUG03,DR-dp20-1310
CAS-BEG03,DR-drr18-194
CAS-BEG03,DR-drr19-1027
CAS-BEG03,DR-dp20-1027
CAS-BEG02,DR-drr18-194
CAS-BEG02,DR-drr19-1027
CAS-BEG02,DR-dp20-1027
ND-BUP02,DR-drr18-342
ND-BUP02,DR-drr19-1281
ND-BUP02,DR-dp20-1281
SWC-BWH02,DR-drr18-244
SWC-BXR02,DR-drr19-1071
SWC-BXR02,DR-dp20-1071
SWC-BWH01,DR-drr18-244
SWC-BWH01,DR-drr18-245
SWC-BXR01,DR-drr19-1071
SWC-BXR01,DR-drr19-1070
SWC-BXR01,DR-dp20-1071
SWC-BXR01,DR-dp20-1070
JUS-BNY01,DR-drr18-203
JUS-BNY01,DR-drr19-1108
JUS-BNY01,DR-dp20-1108
NFB-BSP03,DR-drr18-375
NFB-BSP03,DR-drr18-378
NFB-BSP03,DR-drr19-1243
NFB-BSP03,DR-drr19-1246
NFB-BSP03,DR-dp20-1243
NFB-BSP03,DR-dp20-1246
FTRAC-BUX01,DR-dp20-1384
CH-BSD01,DR-drr18-226
CH-BSD01,DR-drr18-227
CH-BSD01,DR-drr19-1173
CH-BSD01,DR-drr19-1174
CH-BSD01,DR-dp20-1173
CH-BSD01,DR-dp20-1174
NEB-BTC01,DR-drr18-332
NEB-BTC01,DR-drr18-330
NEB-BXU01,DR-drr19-1035
NEB-BXU01,DR-drr19-1034
NEB-BXU01,DR-dp20-1382
NEB-BXU01,DR-dp20-1034
VRAB-BWL01,DR-drr18-262
VRAB-BWL01,DR-drr18-263
VRAB-BWL01,DR-drr19-1082
VRAB-BWL01,DR-drr19-1081
VRAB-BWL01,DR-dp20-1082
VRAB-BWL01,DR-dp20-1081
INDSC-BWU08,DR-drr18-432
FO-BTF07,DR-drr18-284
FO-BTF07,DR-drr19-921
FO-BTF07,DR-dp20-921
ND-BUP06,DR-drr18-345
ND-BUP06,DR-drr19-1282
ND-BUP06,DR-dp20-1282
SHARE-BWF04,DR-drr18-362
FCAC-BUU01,DR-drr18-424
FCAC-BUU01,DR-drr19-424
FCAC-BUU01,DR-dp20-424
PHAC-BVR03,DR-drr18-271
PHAC-BVR03,DR-drr19-1167
PHAC-BVR03,DR-dp20-1167
CNEDA-BNL04,DR-drr18-198
CNEDA-BNL04,DR-drr19-1295
CNEDA-BNL04,DR-dp20-1295
CRTC-BRT01,DR-drr18-450
CRTC-BRT01,DR-drr19-1200
CRTC-BRT01,DR-dp20-1200
NBC-BFO01,DR-drr18-303
NBC-BFO01,DR-drr19-1136
NBC-BFO01,DR-dp20-1136
CBSA-BUF06,DR-drr18-52
CBSA-BUF06,DR-drr19-1305
CBSA-BUF06,DR-dp20-1305
FO-BTF06,DR-drr18-283
FO-BTF06,DR-drr19-920
FO-BTF06,DR-dp20-920
SHARE-BWD09,DR-drr18-359
SHARE-BWD09,DR-drr19-1234
SHARE-BWD09,DR-dp20-1401
ORL-BVA01,DR-drr18-72
ORL-BVA01,DR-drr18-73
ORL-BVA01,DR-drr19-1048
ORL-BVA01,DR-drr19-1049
INAC-BWR04,DR-dp20-1467
CBSA-BUG02,DR-drr18-56
CBSA-BUG02,DR-drr19-1309
CBSA-BUG02,DR-dp20-1309
GSC-BVY08,DR-drr18-188
GSC-BVY08,DR-drr19-1002
GSC-BVY08,DR-dp20-1002
CBSA-BUG04,DR-drr18-58
CBSA-BUG04,DR-drr19-1311
CBSA-BUG04,DR-dp20-1311
FTRAC-BUW01,DR-drr18-408
FTRAC-BUW01,DR-drr19-1319
FTRAC-BUW01,DR-dp20-1396
