dept_code,vote_num,vs_type,name_en,name_fr,doc,est_last_year_5,est_last_year_4,est_last_year_3,est_last_year_2,est_last_year,est_in_year
CCRA,1,1,Operating/Program,Fonctionnement/Programme,SEC,212890249.0,337177267.0,122929204.0,,33294680.0,
CCRA,1,1,Operating/Program,Fonctionnement/Programme,VA,106598119.0,96042339.0,557677813.0,88551031.0,,
CCRA,5,2,Capital,Capital,MAINS,72928583.0,65471318.0,121472814.0,90816159.0,68403091.0,49200177.0
CCRA,5,2,Capital,Capital,MYA,12649740.0,43588421.0,36210341.0,52606835.0,67308544.0,
CCRA,5,2,Capital,Capital,SEA,4313497.0,,,,,
CCRA,5,2,Capital,Capital,SEB,,5458136.0,,,1413490.0,
CCRA,5,2,Capital,Capital,SEC,23882117.0,,,,3396895.0,
CCRA,5,2,Capital,Capital,VA,0.0,0.0,0.0,0.0,,
CCRA,S,0,Children's special allowance payments,Versements d'allocations spéciales pour enfants,MAINS,373000000.0,365000000.0,368000000.0,396000000.0,423000000.0,451000000.0
CCRA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,484808699.0,531985398.0,585812975.0,568545551.0,661635598.0,711114262.0
CCRA,S,0,Distribution of fuel charges (Canada Carbon Rebate) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 122.8 of the Income Tax Act,Distribution des redevances sur les combustibles (Remise canadienne sur le carbone) en vertu de l'article 165 de la Loi sur la tarification de la pollutioncausée par les gaz à effet de serre et de l'article 122.8 de la Loi de l'impôtsur le revenu,MAINS,5856000000.0,7088000000.0,8999000000.0,11358000000.0,3522000000.0,0.0
CCRA,S,0,Distribution of fuel charges (to farming businesses) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 127.42 of the Income Tax Act,Distribution des redevances sur les combustibles (aux entreprises agricoles) en vertu de l'article 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre et de lʼarticle 127.42 de la Loi de l'impôt sur le revenu,MAINS,,,,203500000.0,623000000.0,0.0
CCRA,S,0,Distribution of fuel charges (to provinces and territories) under sections 165 of the Greenhouse Gas Pollution Pricing Act,Distribution des redevances sur les combustibles (aux provinces et territoires) en vertu de lʼarticle 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre,MAINS,25000000.0,19000000.0,49000000.0,60000000.0,17000000.0,0.0
CCRA,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,2000.0
CCRA,S,0,Spending of revenues received through the conduct of its operations pursuant to section 60 of the Canada Revenue Agency Act,Dépenses des recettes résultant de la poursuite des opérations en vertu de l'article 60 de la Loi sur l'Agence du revenu du Canada,MAINS,279322693.0,384998324.0,357678813.0,338773389.0,293913215.0,263548934.0
CCRA,S,0,Children's special allowance payments,Versements d'allocations spéciales pour enfants,SA,-582724.0,3192202.0,22060074.49000001,33947248.18000001,,
CCRA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,27337256.0,39012582.0,182260845.73000002,122670255.54999995,,
CCRA,S,0,Court Awards,Montants adjugés par une cour,SA,12230695.0,4699229.0,12426233.11,2200848.8299999996,,
CCRA,S,0,Distribution of fuel charges (Canada Carbon Rebate) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 122.8 of the Income Tax Act,Distribution des redevances sur les combustibles (Remise canadienne sur le carbone) en vertu de l'article 165 de la Loi sur la tarification de la pollutioncausée par les gaz à effet de serre et de l'article 122.8 de la Loi de l'impôtsur le revenu,SA,-2094059032.0,255776253.0,4733793.870000839,999115951.1900005,,
CCRA,S,0,Distribution of fuel charges (to farming businesses) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 127.42 of the Income Tax Act,Distribution des redevances sur les combustibles (aux entreprises agricoles) en vertu de l'article 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre et de lʼarticle 127.42 de la Loi de l'impôt sur le revenu,SA,,,-33477338.340000004,-36254822.61000013,,
CCRA,S,0,Distribution of fuel charges (to provinces and territories) under sections 165 of the Greenhouse Gas Pollution Pricing Act,Distribution des redevances sur les combustibles (aux provinces et territoires) en vertu de lʼarticle 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre,SA,27422245.0,-376928.0,2362365.2299999967,-8109122.950000003,,
CCRA,S,0,Losses on Foreign Exchange,Pertes d'opérations de change,SA,4412.64,27909.0,4494.75,,,
CCRA,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,1418.0,14348.0,79427.99,712.12,,
CCRA,S,0,Return fuel charge proceeds to farming businesses,Retour des produits de la redevance sur les combustibles aux entreprises agricoles,SA,,129365039.0,,,,
CCRA,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,200.0,-100.0,-1174.1900000000023,465.66999999999825,,
CCRA,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,62658.0,179457.0,128881.46,182731.72,,
CCRA,S,0,Spending of revenues received through the conduct of its operations pursuant to section 60 of the Canada Revenue Agency Act,Dépenses des recettes résultant de la poursuite des opérations en vertu de l'article 60 de la Loi sur l'Agence du revenu du Canada,SA,304881824.0,128670897.0,22720357.22000003,11248610.610000014,,
CCRA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,54691005.0,,,,,
CCRA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,36315094.0,1284032.0,46677186.0,17748962.0,
CCRA,S,0,Distribution of fuel charges (Canada Carbon Rebate) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 122.8 of the Income Tax Act,Distribution des redevances sur les combustibles (Remise canadienne sur le carbone) en vertu de l'article 165 de la Loi sur la tarification de la pollutioncausée par les gaz à effet de serre et de l'article 122.8 de la Loi de l'impôtsur le revenu,SEB,,,425000000.0,307000000.0,,
CCRA,S,0,Distribution of fuel charges (to farming businesses) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 127.42 of the Income Tax Act,Distribution des redevances sur les combustibles (aux entreprises agricoles) en vertu de l'article 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre et de lʼarticle 127.42 de la Loi de l'impôt sur le revenu,SEB,,,165000000.0,2569000000.0,,
CCRA,S,0,Distribution of fuel charges (to provinces and territories) under sections 165 of the Greenhouse Gas Pollution Pricing Act,Distribution des redevances sur les combustibles (aux provinces et territoires) en vertu de lʼarticle 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre,SEB,,,-1000000.0,-2000000.0,,
CCRA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,30836289.0,71308948.0,2189181.0,,7530942.0,
CCRA,S,0,Distribution of fuel charges (Canada Carbon Rebate) under section 165 of the Greenhouse Gas Pollution Pricing Act and section 122.8 of the Income Tax Act,Distribution des redevances sur les combustibles (Remise canadienne sur le carbone) en vertu de l'article 165 de la Loi sur la tarification de la pollutioncausée par les gaz à effet de serre et de l'article 122.8 de la Loi de l'impôtsur le revenu,SEC,,-520000000.0,171000000.0,,,
CCRA,S,0,Distribution of fuel charges (to provinces and territories) under sections 165 of the Greenhouse Gas Pollution Pricing Act,Distribution des redevances sur les combustibles (aux provinces et territoires) en vertu de lʼarticle 165 de la Loi sur la tarification de la pollution causée par les gaz à effet de serre,SEC,,22000000.0,1000000.0,,,
CDC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,4094435.0,4153333.0,4222621.0,4994571.0,5088203.0,4808231.0
CDC,1,1,Operating/Program,Fonctionnement/Programme,VA,196972.0,392938.0,1153085.0,154282.0,,
CEAA,1,1,Operating/Program,Fonctionnement/Programme,MAINS,50983558.0,52587500.0,70317336.0,77358614.0,84212146.0,78490986.0
CEAA,1,1,Operating/Program,Fonctionnement/Programme,SEB,,1000000.0,140000.0,,,
CEAA,1,1,Operating/Program,Fonctionnement/Programme,SEC,995000.0,-405000.0,-5000.0,,-6000000.0,
CEAA,1,1,Operating/Program,Fonctionnement/Programme,VA,2972441.0,3631297.0,6625480.0,3917801.0,,
CEAA,5,3,Grants & Contributions,Subventions et Contributions,MAINS,22172274.0,21453903.0,21453903.0,21253903.0,21036903.0,20738903.0
CEAA,5,3,Grants & Contributions,Subventions et Contributions,SEC,-150000.0,-5150000.0,-100000.0,,6000000.0,
CEAA,5,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
CEAA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,5887105.0,6028714.0,7572008.0,8031857.0,10186741.0,10255095.0
CEAA,S,0,Respendable Revenues,Revenus disponibles,MAINS,,,,,,0.0
CEAA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,267044.0,121586.0,1294494.0,559777.75,,
CEO,1,1,Operating/Program,Fonctionnement/Programme,MAINS,48941118.0,49335030.0,49722365.0,60363036.0,65189821.0,69035982.0
CEO,1,1,Operating/Program,Fonctionnement/Programme,VA,3812283.0,4020822.0,17504455.0,4267189.0,,
CEO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,11921176.0,13592033.0,13668683.0,16434151.0,18467195.0,23601295.0
CEO,S,0,Electoral expenditures,Dépenses électorales,MAINS,109150110.0,133675262.0,140136372.0,182107401.0,607573940.0,181119774.0
CEO,S,0,Expenses under Electoral Boundary Readjustment Act,Dépenses en vertu de la Loi sur révision des limites des circonscriptions électorales,MAINS,2515000.0,6546500.0,954590.0,,,
CEO,S,0,Salary of the Chief Electoral Officer,Traitement du directeur général des élections,MAINS,338800.0,361100.0,372200.0,383700.0,396700.0,414900.0
CEO,S,0,Collection Agency Fees,Honoraires - Agence de recouvrement,SA,,105.0,,,,
CEO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,2665620.0,-239525.0,3741464.6900000013,2156296.7600000016,,
CEO,S,0,Electoral expenditures,Dépenses électorales,SA,448724030.0,4152010.0,25281761.379999995,48134268.22999999,,
CEO,S,0,Expenses under Electoral Boundary Readjustment Act,Dépenses en vertu de la Loi sur révision des limites des circonscriptions électorales,SA,772562.0,2831525.0,115084.70999999996,,,
CEO,S,0,Salary of the Chief Electoral Officer,Traitement du directeur général des élections,SA,22466.0,11271.0,10205.659999999974,13182.48999999999,,
CEO,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,1095.0,3476.0,2247.95,17078.92,,
CFDC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,MAINS,102908479.0,151908479.0,151908479.0,103308591.0,162955591.0,111632291.0
CFDC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEA,149000000.0,150000000.0,,49484000.0,,
CFDC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEB,43447122.0,9200000.0,,5509740.0,2100000.0,
CFDC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,VA,100.0,0.0,3492665.0,0.0,,
CFGB,1,1,Operating/Program,Fonctionnement/Programme,MAINS,6358442.0,6377030.0,6430370.0,7478021.0,7514758.0,7376255.0
CFGB,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,397623.0,,,
CFGB,1,1,Operating/Program,Fonctionnement/Programme,VA,353433.0,506095.0,945251.0,742496.0,,
CFGB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,626642.0,637362.0,654273.0,769002.0,996675.0,1038566.0
CFGB,S,0,"Canadian Regulatory Authority (Budget Implementation Act, 2009)",Paiements au Bureau de transition vers un régime canadien de réglementation des valeurs mobilières,SA,,331.0,1144.0,,,
CFGB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,115804.0,130109.0,161544.18999999994,169343.36,,
CFIA,1,1,Operating/Program,Fonctionnement/Programme,MAINS,608899997.0,644613251.0,643834807.0,671721763.0,735988289.0,659250906.0
CFIA,1,1,Operating/Program,Fonctionnement/Programme,SEA,28574835.0,,12741849.0,,,
CFIA,1,1,Operating/Program,Fonctionnement/Programme,SEB,,16086780.0,26607563.0,12209519.0,4225760.0,
CFIA,1,1,Operating/Program,Fonctionnement/Programme,SEC,17046148.0,27615848.0,11485380.0,,9952295.0,
CFIA,1,1,Operating/Program,Fonctionnement/Programme,VA,25176891.0,31284139.0,75292562.0,98387096.0,,
CFIA,5,2,Capital,Capital,MAINS,29762978.0,43425832.0,47529437.0,37977389.0,19777389.0,17977389.0
CFIA,5,2,Capital,Capital,SEA,83314.0,,83314.0,,,
CFIA,5,2,Capital,Capital,SEB,,58000.0,10080000.0,1000000.0,4687936.0,
CFIA,5,2,Capital,Capital,SEC,1060000.0,,,,-10000000.0,
CFIA,5,2,Capital,Capital,VA,2934044.0,6780141.0,6967034.0,6722471.0,,
CFIA,S,0,"Compensation payments in accordance with requirements established by Regulations under the Health of Animals Act and the Plant Protection Act, and authorized pursuant to the Canadian Food Inspection Agency Act",Paiements d'indemnisation conformes aux exigences prévues par les règlements pris en application de la Loi sur la santé des animaux et de la Loi sur la protection des végétaux et autorisés en vertu de la Loi sur l'Agence canadienne d'inspection des aliments,MAINS,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0
CFIA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,81539424.0,84277606.0,85219228.0,81079646.0,95579286.0,96364067.0
CFIA,S,0,Spending of Revenues pursuant to Section 30 of the Canadian Food Inspection Agency Act,Dépense des recettes conformément au paragraphe 30 de la Loi sur l'Agence canadienne d'inspection des aliments,MAINS,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0
CFIA,S,0,Collection Agency Fees,Honoraires - Agence de recouvrement,SA,22.0,212.0,178.32,513.93,,
CFIA,S,0,"Compensation payments in accordance with requirements established by Regulations under the Health of Animals Act and the Plant Protection Act, and authorized pursuant to the Canadian Food Inspection Agency Act",Paiements d'indemnisation conformes aux exigences prévues par les règlements pris en application de la Loi sur la santé des animaux et de la Loi sur la protection des végétaux et autorisés en vertu de la Loi sur l'Agence canadienne d'inspection des aliments,SA,-8683636.0,106882097.0,97760672.35,60476675.83,,
CFIA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-10526773.0,-5537594.0,2205269.430000007,8215176.620000005,,
CFIA,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,98763.0,173081.0,231637.56,19083.85,,
CFIA,S,0,Spending of Revenues pursuant to Section 30 of the Canadian Food Inspection Agency Act,Dépense des recettes conformément au paragraphe 30 de la Loi sur l'Agence canadienne d'inspection des aliments,SA,56159253.0,69307054.0,78151591.0,74024955.72,,
CFIA,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,131479.0,336594.0,596370.65,566673.83,,
CFIA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,6413638.0,,2786138.0,,,
CFIA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,3372015.0,3498359.0,1161339.0,216732.0,
CFIA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,2450253.0,4278475.0,185290.0,,,
CGC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,5237236.0,5299399.0,5467952.0,5893735.0,6195555.0,6088821.0
CGC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,,,246809.0,
CGC,1,1,Operating/Program,Fonctionnement/Programme,VA,583967.0,1076073.0,696541.0,408189.0,,
CGC,S,0,Canadian Grain Commission Revolving Fund,Fonds renouvelable de la Commission canadienne des grains,MAINS,847955.0,7215143.0,2624231.0,5553760.0,21266422.0,17339056.0
CGC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,684389.0,695408.0,731260.0,722665.0,827787.0,855308.0
