standard_id,year,lower,count,met_count,comment_en,comment_fr
1094,2018,100,566,566,,
1097,2018,100,7,7,,
2166,2018,100,37000,37000,Meeting the target is a statutory legislative requirement. Approximately 100% of business volume meets the service standard (4 errors have been tracked in 19 years).,L'atteinte de l'objectif est une exigence prévue par la loi. Environ 100 % du volume d'activités répond à la norme de service (4 erreurs ont été relevées en 19 ans).
1049,2018,100,21,21,,
1071,2018,95,310378,281015,,
2126,2018,80,0,0,,
2079,2018,80,15,15,,
1063,2018,95,430034,0,Total annual business volumes satisfying the service standard have not been included due to the underlying methodology used to calculate the extent to which the service standard target has been met. The performance measurement methodology is based on random samplings of results for each service channel (paper and digital) at different points of time.,Le volume annuel total conforme à la norme de service n’a pas été inclus en raison de la méthode sous-jacente utilisée pour calculer la mesure dans laquelle la norme de service cible a été respectée. La méthode de mesure du rendement repose sur des échantillons aléatoires de résultats pour chaque canal de service (des demandes soumises par voie électronique et sous format papier) à différents moments.
1118,2018,80,1576594,1254506,"1 800 O-Canada experienced an unusual call volume pattern based on the average call pattern of the last 3 years, which required more agents than planned or available to deliver on the Standard. While the Service Level result was 78%, clients waited an average of 18 seconds to speak with an agent.

As well, 1 800 O-Canada  was a transition year, in that it represented the first full year of service using a new call centre platform.","Le 1-800 O-Canada a reçu un nombre d’appels inhabituel comparativement à la moyenne d’appels annuels des trois derniers exercices. Il a donc fallu davantage d’agents que le nombre prévu ou disponible pour répondre à la norme habituelle. Bien que le résultat du niveau de service ait été de 78 %, les clients ont attendu seulement 18 secondes en moyenne pour parler à un agent.

De plus, le 1-800 O-Canada était dans une année de transition puisqu’il s’agissait de la première année où les services étaient offerts à partir d’une nouvelle plateforme de centre d’appels."
2127,2018,80,12,12,No comments,Aucun commentaire
1061,2018,100,30,30,,
1057,2018,75,0,0,"CSC is currently developing the capacity to report the number of victims who receive information through the Victims Portal. CSC has also launched a Communications and Outreach Strategy with the goal of increasing awareness of CSC Victim Information Services and the option to use the Portal. CSC expects to begin reporting results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is to be determined.",Le SCC développe actuellement sa capacité de rapporter le nombre de victimes ayant reçu des informations à travers le Portail des Victimes. Le SCC a aussi lancé une Stratégie de communication et de sensibilisation avec comme but d’augmenter la visibilité du Service d’information des victimes et la possibilité de l’utiliser sur le Portail. Le SCC prévoit pouvoir commencer à rapporter les résultats reliés aux indicateurs établis d’ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats est à déterminer.
974,2018,75,0,0,"CSC has been tracking information for service standards in the Customer Relationship Management (CRM) Victim Application Module since June 1, 2016, and is currently developing the capacity to report on compliance within established timeframes. We expect to have the capacity to begin identifying results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is yet to be determined.",Le SCC fait le suivi relatif aux deux normes de service du module d'application pour les victimes de la gestion de la relation client depuis le 1er juin 2016 et élabore actuellement la capacité de rendre compte de la conformité dans les délais impartis. Le SCC prévoit pouvoir commencer à identifier les résultats par rapport aux indicateurs établis d'ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats n'a pas encore été déterminée.
239,2018,75,452,180,,
238,2018,75,6134,347,,
976,2018,75,0,0,"CSC has been tracking information for service standards in the Customer Relationship Management (CRM) Victim Application Module since June 1, 2016, and is currently developing the capacity to report on compliance within established timeframes. We expect to have the capacity to begin identifying results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is yet to be determined.",Le SCC fait le suivi relatif aux deux normes de service du module d'application pour les victimes de la gestion de la relation client depuis le 1er juin 2016 et élabore actuellement la capacité de rendre compte de la conformité dans les délais impartis. Le SCC prévoit pouvoir commencer à identifier les résultats par rapport aux indicateurs établis d'ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats n'a pas encore été déterminée.
1068,2018,100,17,17,Number published year-over-year depends on research and other types of reports authored.,Le nombre de publications annuelles dépend de la recherche et d’autres types de rapports rédigés.
1638,2018,0,0,0,No Performance tracked by TC,Aucune performance suivie par TC
981,2018,85,0,0,"CSC has been tracking information for service standards in the Customer Relationship Management (CRM) Victim Application Module since June 1, 2016, and is currently developing the capacity to report on compliance within established timeframes. We expect to have the capacity to begin identifying results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is yet to be determined.",Le SCC fait le suivi relatif aux deux normes de service du module d'application pour les victimes de la gestion de la relation client depuis le 1er juin 2016 et élabore actuellement la capacité de rendre compte de la conformité dans les délais impartis. Le SCC prévoit pouvoir commencer à identifier les résultats par rapport aux indicateurs établis d'ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats n'a pas encore été déterminée.
990,2018,75,0,0,"CSC is currently developing the capacity to report the number of victims who receive information through the Victims Portal. CSC has also launched a Communications and Outreach Strategy with the goal of increasing awareness of CSC Victim Information Services and the option to use the Portal. CSC expects to begin reporting results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is to be determined.",Le SCC développe actuellement sa capacité de rapporter le nombre de victimes ayant reçu des informations à travers le Portail des Victimes. Le SCC a aussi lancé une Stratégie de communication et de sensibilisation avec comme but d’augmenter la visibilité du Service d’information des victimes et la possibilité de l’utiliser sur le Portail. Le SCC prévoit pouvoir commencer à rapporter les résultats reliés aux indicateurs établis d’ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats est à déterminer.
1059,2018,75,0,0,"CSC is currently developing the capacity to report the number of victims who receive information through the Victims Portal. CSC has also launched a Communications and Outreach Strategy with the goal of increasing awareness of CSC Victim Information Services and the option to use the Portal. CSC expects to begin reporting results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is to be determined.",Le SCC développe actuellement sa capacité de rapporter le nombre de victimes ayant reçu des informations à travers le Portail des Victimes. Le SCC a aussi lancé une Stratégie de communication et de sensibilisation avec comme but d’augmenter la visibilité du Service d’information des victimes et la possibilité de l’utiliser sur le Portail. Le SCC prévoit pouvoir commencer à rapporter les résultats reliés aux indicateurs établis d’ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats est à déterminer.
