"dept_code","vote_num","vs_type","name_en","name_fr","doc","est_last_year_4","est_last_year_3","est_last_year_2","est_last_year","est_in_year","est_next_year"
"CCRA","S",0,"Spending of revenues received through the conduct of its operations pursuant to section 60 of the Canada Revenue Agency Act","Dépenses des recettes résultant de la poursuite des opérations en vertu de l'article 60 de la Loi sur l'Agence du revenu du Canada","ME",179308529,169466255,166604106,165720262,159856226,0
"CCRA","S",0,"Spending of revenues received through the conduct of its operations pursuant to section 60 of the Canada Revenue Agency Act","Dépenses des recettes résultant de la poursuite des opérations en vertu de l'article 60 de la Loi sur l'Agence du revenu du Canada","SA",-13223240,-433678,-2870427,667232,0,0
"CDC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,943223
"CDC",1,1,"Operating and Program","Fonctionnement et Programme","ME",3610936,3605377,3599617,3599617,3755068,0
"CDC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"CDC",1,1,"Operating and Program","Fonctionnement et Programme","VA",275841,125881,183577,334543,47032,0
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,13377780
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","ME",28227786,15591619,27512578,30640824,30232320,0
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,6234050,4679144,0,19137411,0
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","SEB",122211,0,4504360,1631948,-100000,0
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,1000001,1000001,0,0
"CEAA",1,1,"Operating and Program","Fonctionnement et Programme","VA",704023,7330405,652210,3361752,1327466,0
"CEAA",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,3631296
"CEAA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",2736320,1760251,3398457,3452410,3397455,0
"CEAA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",156318,-466341,-835267,-37291,0,0
"CEAA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,343000,534042,0,1827718,0
"CEAA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",16842,0,228997,33626,0,0
"CEAA","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",0,111,111,0,0,0
"CEO",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,9804477
"CEO",1,1,"Operating and Program","Fonctionnement et Programme","ME",30538285,29204976,29212735,29253454,30768921,0
"CEO",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,0,0,1282885,0
"CEO",1,1,"Operating and Program","Fonctionnement et Programme","VA",1044361,2089550,1500968,3048928,1735089,0
"CEO","S",0,"Collection Agency Fees","Honoraires - Agence de recouvrement","SA",0,0,66,41,0,0
"CEO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",6417216,7714744,7036011,6785056,8581294,0
"CEO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",885830,1056097,-480934,579098,0,0
"CEO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,0,0,17231,0
"CEO","S",0,"Electoral expenditures","Dépenses électorales","ME",59859431,358744597,61977915,75855380,95546487,0
"CEO","S",0,"Electoral expenditures","Dépenses électorales","SA",53139115,89169153,5377530,16163234,0,0
"CEO","S",0,"Electoral expenditures","Dépenses électorales","SEB",0,0,0,0,-1326734,0
"CEO","S",0,"Salary of the Chief Electoral Officer","Traitement du directeur général des élections","ME",295500,295500,308600,314100,315300,0
"CEO","S",0,"Salary of the Chief Electoral Officer","Traitement du directeur général des élections","SA",22790,49065,-75768,-115074,0,0
"CEO","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",2289,1065,656,183,0,0
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","IE",0,0,0,0,0,25469738
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",95363072,95453551,95453551,100453551,100866729,0
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",0,0,0,0,1000000,0
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEB",0,0,0,2500001,0,0
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEC",0,0,2000000,0,0,0
"CFDC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","VA",90479,0,0,618484,32249,0
"CFGB",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1545308
"CFGB",1,1,"Operating and Program","Fonctionnement et Programme","ME",6144993,6143503,6141086,6160384,6150062,0
"CFGB",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,0,594400,0,0
"CFGB",1,1,"Operating and Program","Fonctionnement et Programme","VA",337578,309033,326473,428673,397820,0
"CFGB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",585584,598307,612859,562442,611361,0
"CFGB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",42353,57992,-10607,-16896,0,0
"CFGB","S",0,"Establishment of a Canadian Securities Regulation Regime and Canadian Regulatory Authority (Budget Implementation Act, 2009)","Mise sur pied d'un régime canadien et d'un organisme national de réglementation des valeurs mobilières (Loi d'exécution du budget de 2009)","SA",0,0,0,1093,0,0
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,129082552
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","ME",470029881,537749431,512042839,525744799,535823238,0
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,7400001,32107561,30858352,832704,0
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","SEB",29109517,0,22648704,6901001,2064708,0
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","SEC",34764879,263581,-886980,17244054,0,0
"CFIA",1,1,"Operating and Program","Fonctionnement et Programme","VA",126677893,22127933,30090411,30375302,71958339,0
"CFIA",5,2,"Capital","Capital","IE",0,0,0,0,0,4969832
"CFIA",5,2,"Capital","Capital","ME",24264263,25783194,93074099,49256401,25608189,0
"CFIA",5,2,"Capital","Capital","SEA",0,31116639,2068410,534343,8191275,0
"CFIA",5,2,"Capital","Capital","SEB",1207703,0,4219340,100000,-418442,0
"CFIA",5,2,"Capital","Capital","SEC",0,262501,-1100000,-812500,0,0
"CFIA",5,2,"Capital","Capital","VA",2487207,4846645,3907200,14577435,9703420,0
"CFIA","S",0,"Collection Agency Fees","Honoraires - Agence de recouvrement","SA",895,2440,0,76,0,0
"CFIA","S",0,"Compensation payments in accordance with requirements established by Regulations under the Health of Animals Act and the Plant Protection Act, and authorized pursuant to the Canadian Food Inspection Agency Act","Paiements d'indemnisation conformes aux exigences prévues par les règlements pris en application de la Loi sur la santé des animaux et de la Loi sur la protection des végétaux et autorisés en vertu de la Loi sur l'Agence canadienne d'inspection des aliments","ME",3500000,3500000,3500000,3500000,12500000,0
"CFIA","S",0,"Compensation payments in accordance with requirements established by Regulations under the Health of Animals Act and the Plant Protection Act, and authorized pursuant to the Canadian Food Inspection Agency Act","Paiements d'indemnisation conformes aux exigences prévues par les règlements pris en application de la Loi sur la santé des animaux et de la Loi sur la protection des végétaux et autorisés en vertu de la Loi sur l'Agence canadienne d'inspection des aliments","SA",9055078,13631017,37367951,2872561,0,0
"CFIA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",68372591,77958263,77961227,72987394,72032099,0
"CFIA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",11358119,-4724062,-12297469,-12216663,2390600,0
"CFIA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,866933,4592875,4412235,401242,0
"CFIA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",3014388,0,1980436,0,279129,0
"CFIA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",4442690,0,0,3146935,0,0
"CFIA","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",87753,77521,28416,126640,0,0
"CFIA","S",0,"Spending of Revenues pursuant to Section 30 of the Canadian Food Inspection Agency Act","Dépense des recettes conformément au paragraphe 30 de la Loi sur l'Agence canadienne d'inspection des aliments","ME",53161000,53161000,53161000,53161000,53161000,0
"CFIA","S",0,"Spending of Revenues pursuant to Section 30 of the Canadian Food Inspection Agency Act","Dépense des recettes conformément au paragraphe 30 de la Loi sur l'Agence canadienne d'inspection des aliments","SA",40709400,14991314,8094625,16669648,0,0
"CFIA","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",971390,945127,581095,545332,0,0
"CGC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1211739
"CGC",1,1,"Operating and Program","Fonctionnement et Programme","ME",7537076,4883698,4776362,4746362,4846955,0
"CGC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"CGC",1,1,"Operating and Program","Fonctionnement et Programme","VA",829314,244685,35777,659380,200840,0
"CGC","S",0,"Canadian Grain Commission Revolving Fund","Fonds renouvelable de la Commission canadienne des grains","ME",7946483,0,0,0,0,0
"CGC","S",0,"Canadian Grain Commission Revolving Fund","Fonds renouvelable de la Commission canadienne des grains","SA",36871867,69002815,95887325,121789470,0,0
"CGC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",900335,591479,605562,552751,659878,0
"CGC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-86272,-11420,-52971,-42260,0,0
"CGC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",13325,74261,29002,8659,0,0
"CH",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,46979578
"CH",1,1,"Operating and Program","Fonctionnement et Programme","ME",178337991,173741400,183944057,208821920,186316122,0
"CH",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,1363555,262951,6871674,0
"CH",1,1,"Operating and Program","Fonctionnement et Programme","SEB",5274720,0,5752612,6472260,67606,0
"CH",1,1,"Operating and Program","Fonctionnement et Programme","SEC",-100000,1381293,15862376,719942,0,0
"CH",1,1,"Operating and Program","Fonctionnement et Programme","VA",8914336,11039057,4557625,20344747,15801534,0
"CH",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,300409350
"CH",5,3,"Grants & Contributions","Subventions et Contributions","ME",1187709835,1056279039,1084961970,1210058005,1098834783,0
"CH",5,3,"Grants & Contributions","Subventions et Contributions","SEA",0,-1340000,95539579,6577100,25006164,0
"CH",5,3,"Grants & Contributions","Subventions et Contributions","SEB",86465621,0,1552146,25076577,8791283,0
"CH",5,3,"Grants & Contributions","Subventions et Contributions","SEC",497798,8351933,22916476,23031529,0,0
"CH",5,3,"Grants & Contributions","Subventions et Contributions","VA",-1162500,5499825,0,0,39971352,0
"CH","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",21904861,22577022,23496951,23715445,23569014,0
"CH","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",883968,-737083,-3518750,-2038468,389717,0
"CH","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,220038,41400,538313,0
"CH","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",11259,0,24069,143898,18069,0
"CH","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,387795,1029487,369235,0,0
"CH","S",0,"Payments under the Lieutenant Governors Superannuation Act","Paiements en vertu de la Loi sur la pension de retraite des lieutenants-gouverneurs","ME",637000,637000,637000,637000,637000,0
"CH","S",0,"Payments under the Lieutenant Governors Superannuation Act","Paiements en vertu de la Loi sur la pension de retraite des lieutenants-gouverneurs","SA",227369,323833,269832,253716,0,0
"CH","S",0,"Salaries of the Lieutenant Governors","Traitements des lieutenants-gouverneurs","ME",1196000,1196000,1196000,1196000,1196000,0
"CH","S",0,"Salaries of the Lieutenant Governors","Traitements des lieutenants-gouverneurs","SA",174578,199012,231751,235113,0,0
"CH","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",82300,84100,87500,86400,88000,0
"CH","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",0,-1777,-2000,-200,0,0
"CH","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SEC",0,2000,0,0,0,0
"CH","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",736960,46336,42197,41125,0,0
"CH","S",0,"Supplementary retirement benefits - Former Lieutenant Governors","Prestations de retraite supplémentaires - Lieutenants-gouverneurs précédents","ME",182000,182000,182000,182000,182000,0
"CH","S",0,"Supplementary retirement benefits - Former Lieutenant Governors","Prestations de retraite supplémentaires - Lieutenants-gouverneurs précédents","SA",6506,20994,2914,10147,0,0
"CHRC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,4845497
